crop_name,year,mospi_state_ut,des_state_name,production_tonnes_total,value_output_inr_lakh,value_output_inr,unit_price_inr_per_tonne,unit_price_inr_per_kg,join_status,value_source,production_source
Jowar,2015-16,Odisha,,,613.0,61300000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2015-16,Puducherry,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2015-16,Punjab,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2015-16,Rajasthan,Rajasthan,341185.0,60020.0,6002000000.0,17591.62917478787,17.591629174787872,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2015-16,Sikkim,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2015-16,Tamil Nadu,Tamil Nadu,437038.0,96972.0,9697200000.0,22188.459584750068,22.188459584750067,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2015-16,Telangana,Telangana,73307.0,16891.0,1689100000.0,23041.455795490197,23.041455795490197,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2015-16,Tripura,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2015-16,Uttar Pradesh,Uttar Pradesh,97206.0,16240.0,1624000000.0,16706.787646853074,16.706787646853073,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2015-16,Uttarakhand,Uttarakhand,0.0,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2015-16,West Bengal,West Bengal,0.0,3.0,300000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,A & N Islands,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Andhra Pradesh,Andhra Pradesh,195589.0,37836.0,3783600000.0,19344.646171308203,19.344646171308202,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Arunachal Pradesh,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Assam,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Bihar,Bihar,1005.0,309.0,30900000.0,30746.268656716416,30.746268656716417,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Chandigarh,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Chhattisgarh,Chhattisgarh,1157.0,1000.0,100000000.0,86430.42350907519,86.43042350907518,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Dadra & Nagar Haveli,Dadra and Nagar Haveli,0.0,2.0,200000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Daman & Diu,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Delhi,Delhi,3065.0,644.0,64400000.0,21011.41924959217,21.01141924959217,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Goa,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Gujarat,Gujarat,160298.0,26906.0,2690600000.0,16784.98795992464,16.784987959924642,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Haryana,Haryana,26700.0,6719.0,671900000.0,25164.794007490636,25.164794007490638,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Himachal Pradesh,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Jammu & Kashmir,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Jharkhand,,,486.0,48600000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Karnataka,Karnataka,842410.0,186146.0,18614600000.0,22096.841205588727,22.096841205588728,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Kerala,Kerala,0.0,24.0,2400000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Lakshadweep,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Madhya Pradesh,Madhya Pradesh,438000.0,65350.0,6535000000.0,14920.091324200914,14.920091324200914,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Maharashtra,Maharashtra,2537546.0,410845.0,41084500000.0,16190.642455348592,16.19064245534859,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Manipur,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Meghalaya,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Mizoram,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Nagaland,Nagaland,0.0,47.0,4700000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Odisha,,,542.0,54200000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Puducherry,Puducherry,0.0,1.0,100000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Punjab,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Rajasthan,Rajasthan,345285.0,59869.0,5986900000.0,17339.009803495665,17.339009803495664,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Sikkim,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Tamil Nadu,Tamil Nadu,147222.0,34982.0,3498200000.0,23761.39435682167,23.761394356821672,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Telangana,Telangana,80419.0,18612.0,1861200000.0,23143.784429052837,23.143784429052836,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Tripura,Tripura,0.0,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Uttar Pradesh,Uttar Pradesh,178407.0,27243.0,2724300000.0,15270.140745598546,15.270140745598546,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,Uttarakhand,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2016-17,West Bengal,West Bengal,0.0,2.0,200000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2017-18,A & N Islands,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2017-18,Andhra Pradesh,Andhra Pradesh,330865.0,41467.0,4146700000.0,12532.90617019026,12.532906170190259,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2017-18,Arunachal Pradesh,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2017-18,Assam,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2017-18,Bihar,Bihar,0.0,232.0,23200000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2017-18,Chandigarh,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Jowar,2017-18,Chhattisgarh,Chhattisgarh,1127.0,854.0,85400000.0,75776.39751552795,75.77639751552795,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
