,state,district,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),crop
67029,Assam, NALBARI,2007,Rabi,860.0,1060.0,1.2325581395348837,wheat
67030,Assam, NALBARI,2008,Rabi,660.0,622.0,0.9424242424242424,wheat
67031,Assam, NALBARI,2009,Rabi,502.0,547.0,1.0896414342629481,wheat
67032,Assam, NALBARI,2010,Rabi,575.0,705.0,1.2260869565217392,wheat
67033,Assam, NALBARI,2011,Rabi,570.0,533.0,0.9350877192982456,wheat
67034,Assam, NALBARI,2012,Rabi,574.0,450.0,0.7839721254355401,wheat
67035,Assam, NALBARI,2013,Rabi,700.0,640.0,0.9142857142857143,wheat
67036,Assam, NALBARI,2014,Rabi,390.0,467.0,1.1974358974358974,wheat
67037,Assam, NALBARI,2015,Rabi,300.0,297.0,0.99,wheat
67038,Assam, NALBARI,2016,Rabi,146.0,147.0,1.0068493150684932,wheat
67039,Assam, NALBARI,2017,Rabi,146.0,117.0,0.8013698630136986,wheat
67040,Assam, NALBARI,2018,Rabi,197.0,211.0,1.0710659898477157,wheat
67041,Assam, NALBARI,2019,Rabi,137.0,174.0,1.27007299270073,wheat
67042,Assam, SIVASAGAR,1997,Rabi,251.0,326.0,1.298804780876494,wheat
67043,Assam, SIVASAGAR,1998,Rabi,488.0,493.0,1.0102459016393444,wheat
67044,Assam, SIVASAGAR,1999,Rabi,366.0,469.0,1.2814207650273224,wheat
67045,Assam, SIVASAGAR,2000,Rabi,134.0,163.0,1.2164179104477613,wheat
67046,Assam, SIVASAGAR,2001,Rabi,373.0,441.0,1.1823056300268096,wheat
67047,Assam, SIVASAGAR,2002,Rabi,246.0,278.0,1.1300813008130082,wheat
67048,Assam, SIVASAGAR,2003,Rabi,333.0,272.0,0.8168168168168168,wheat
67049,Assam, SIVASAGAR,2004,Rabi,301.0,322.0,1.069767441860465,wheat
67050,Assam, SIVASAGAR,2005,Rabi,31.0,33.0,1.064516129032258,wheat
67051,Assam, SIVASAGAR,2006,Rabi,105.0,95.0,0.9047619047619048,wheat
67052,Assam, SIVASAGAR,2007,Rabi,116.0,146.0,1.2586206896551724,wheat
67053,Assam, SIVASAGAR,2008,Rabi,85.0,92.0,1.0823529411764705,wheat
67054,Assam, SIVASAGAR,2009,Rabi,84.0,91.0,1.0833333333333333,wheat
67055,Assam, SIVASAGAR,2010,Rabi,65.0,81.0,1.2461538461538462,wheat
67056,Assam, SIVASAGAR,2011,Rabi,18.0,22.0,1.2222222222222223,wheat
67057,Assam, SIVASAGAR,2012,Rabi,9.0,12.0,1.3333333333333333,wheat
67058,Assam, SIVASAGAR,2013,Rabi,8.0,10.0,1.25,wheat
67059,Assam, SIVASAGAR,2014,Rabi,10.0,12.0,1.2,wheat
67060,Assam, SIVASAGAR,2015,Rabi,8.0,9.0,1.125,wheat
67061,Assam, SIVASAGAR,2016,Rabi,3.0,3.0,1.0,wheat
67062,Assam, SIVASAGAR,2017,Rabi,4.0,6.0,1.5,wheat
67063,Assam, SIVASAGAR,2018,Rabi,4.0,5.0,1.25,wheat
67064,Assam, SIVASAGAR,2019,Rabi,3.0,4.0,1.3333333333333333,wheat
67065,Assam, SONITPUR,1997,Rabi,3325.0,3468.0,1.0430075187969925,wheat
67066,Assam, SONITPUR,1998,Rabi,3840.0,3497.0,0.9106770833333333,wheat
67067,Assam, SONITPUR,1999,Rabi,3580.0,5859.0,1.6365921787709496,wheat
67068,Assam, SONITPUR,2000,Rabi,3690.0,4085.0,1.1070460704607046,wheat
67069,Assam, SONITPUR,2001,Rabi,3670.0,4972.0,1.3547683923705722,wheat
67070,Assam, SONITPUR,2002,Rabi,3758.0,4931.0,1.3121341138903673,wheat
67071,Assam, SONITPUR,2003,Rabi,3915.0,4148.0,1.059514687100894,wheat
67072,Assam, SONITPUR,2004,Rabi,3382.0,2889.0,0.8542282672974572,wheat
67073,Assam, SONITPUR,2005,Rabi,3212.0,3048.0,0.9489414694894147,wheat
67074,Assam, SONITPUR,2006,Rabi,3993.0,3652.0,0.9146005509641874,wheat
67075,Assam, SONITPUR,2007,Rabi,4829.0,6769.0,1.4017394905777594,wheat
67076,Assam, SONITPUR,2008,Rabi,4246.0,5552.0,1.307583608101743,wheat
67077,Assam, SONITPUR,2009,Rabi,4822.0,5454.0,1.131065947739527,wheat
67078,Assam, SONITPUR,2010,Rabi,1989.0,1970.0,0.9904474610356964,wheat
67079,Assam, SONITPUR,2011,Rabi,1122.0,1152.0,1.0267379679144386,wheat
67080,Assam, SONITPUR,2012,Rabi,831.0,982.0,1.1817087845968712,wheat
67081,Assam, SONITPUR,2013,Rabi,472.0,663.0,1.4046610169491525,wheat
67082,Assam, SONITPUR,2014,Rabi,400.0,465.0,1.1625,wheat
67083,Assam, SONITPUR,2015,Rabi,395.0,533.0,1.349367088607595,wheat
67084,Assam, SONITPUR,2016,Rabi,362.0,452.0,1.2486187845303867,wheat
67085,Assam, SONITPUR,2017,Rabi,342.0,410.0,1.1988304093567252,wheat
67086,Assam, SONITPUR,2018,Rabi,353.0,389.0,1.1019830028328612,wheat
67087,Assam, SONITPUR,2019,Rabi,307.0,464.0,1.511400651465798,wheat
67088,Assam, TINSUKIA,1997,Rabi,630.0,819.0,1.3,wheat
67089,Assam, TINSUKIA,1998,Rabi,350.0,335.0,0.9571428571428572,wheat
67090,Assam, TINSUKIA,1999,Rabi,276.0,352.0,1.2753623188405796,wheat
67091,Assam, TINSUKIA,2000,Rabi,193.0,235.0,1.217616580310881,wheat
67092,Assam, TINSUKIA,2001,Rabi,505.0,596.0,1.1801980198019801,wheat
67093,Assam, TINSUKIA,2002,Rabi,112.0,126.0,1.125,wheat
67094,Assam, TINSUKIA,2003,Rabi,137.0,143.0,1.0437956204379562,wheat
67095,Assam, TINSUKIA,2004,Rabi,119.0,127.0,1.0672268907563025,wheat
67096,Assam, TINSUKIA,2005,Rabi,110.0,119.0,1.0818181818181818,wheat
67097,Assam, TINSUKIA,2006,Rabi,280.0,317.0,1.1321428571428571,wheat
67098,Assam, TINSUKIA,2007,Rabi,310.0,392.0,1.264516129032258,wheat
67099,Assam, TINSUKIA,2008,Rabi,49.0,53.0,1.0816326530612246,wheat
67100,Assam, TINSUKIA,2009,Rabi,102.0,111.0,1.088235294117647,wheat
67101,Assam, TINSUKIA,2010,Rabi,52.0,65.0,1.25,wheat
67102,Assam, TINSUKIA,2011,Rabi,34.0,41.0,1.2058823529411764,wheat
67103,Assam, TINSUKIA,2012,Rabi,35.0,45.0,1.2857142857142858,wheat
67104,Assam, TINSUKIA,2013,Rabi,27.0,35.0,1.2962962962962963,wheat
67105,Assam, TINSUKIA,2014,Rabi,20.0,24.0,1.2,wheat
67106,Assam, TINSUKIA,2015,Rabi,7.0,9.0,1.2857142857142858,wheat
67107,Assam, TINSUKIA,2016,Rabi,6.0,8.0,1.3333333333333333,wheat
67108,Assam, TINSUKIA,2017,Rabi,12.0,17.0,1.4166666666666667,wheat
67109,Assam, TINSUKIA,2018,Rabi,15.0,21.0,1.4,wheat
67110,Assam, TINSUKIA,2019,Rabi,41.0,52.0,1.2682926829268293,wheat
67111,Assam, UDALGURI,2005,Rabi,4160.0,3844.0,0.9240384615384616,wheat
67112,Assam, UDALGURI,2006,Rabi,5575.0,3351.0,0.6010762331838565,wheat
67113,Assam, UDALGURI,2007,Rabi,3088.0,3099.0,1.0035621761658031,wheat
67114,Assam, UDALGURI,2008,Rabi,1643.0,1292.0,0.7863664029214851,wheat
67115,Assam, UDALGURI,2009,Rabi,2589.0,2815.0,1.0872923908845114,wheat
67116,Assam, UDALGURI,2010,Rabi,1415.0,1163.0,0.8219081272084806,wheat
67117,Assam, UDALGURI,2011,Rabi,1920.0,1882.0,0.9802083333333333,wheat
67118,Assam, UDALGURI,2012,Rabi,1740.0,1543.0,0.8867816091954023,wheat
67119,Assam, UDALGURI,2013,Rabi,1045.0,1490.0,1.4258373205741626,wheat
67120,Assam, UDALGURI,2014,Rabi,1066.0,1584.0,1.4859287054409005,wheat
67121,Assam, UDALGURI,2015,Rabi,1022.0,1379.0,1.3493150684931507,wheat
67122,Assam, UDALGURI,2016,Rabi,562.0,648.0,1.1530249110320285,wheat
67123,Assam, UDALGURI,2017,Rabi,562.0,551.0,0.9804270462633452,wheat
67124,Assam, UDALGURI,2018,Rabi,647.0,923.0,1.4265842349304483,wheat
67125,Assam, UDALGURI,2019,Rabi,379.0,483.0,1.274406332453826,wheat
67126,Bihar, ARARIA,1997,Rabi,41719.0,70134.0,1.68110453270692,wheat
67127,Bihar, ARARIA,1998,Rabi,46331.0,77310.0,1.6686451835703957,wheat
67128,Bihar, ARARIA,1999,Rabi,50636.0,117438.0,2.3192590251994627,wheat
67129,Bihar, ARARIA,2000,Rabi,44915.0,93956.0,2.0918624067683402,wheat
67130,Bihar, ARARIA,2001,Rabi,60210.0,108136.0,1.795980734097326,wheat
67131,Bihar, ARARIA,2002,Rabi,55849.0,86810.0,1.5543698186180595,wheat
67132,Bihar, ARARIA,2003,Rabi,53697.0,52118.0,0.9705942603869863,wheat
67133,Bihar, ARARIA,2004,Rabi,53828.0,33278.0,0.6182284312996953,wheat
67134,Bihar, ARARIA,2005,Rabi,50729.0,32091.0,0.6325967395375426,wheat
67135,Bihar, ARARIA,2006,Rabi,57551.0,40153.0,0.6976942190405032,wheat
67136,Bihar, ARARIA,2007,Rabi,50635.0,91612.0,1.809262367927323,wheat
67137,Bihar, ARARIA,2008,Rabi,57959.0,64655.0,1.115529943580807,wheat
67138,Bihar, ARARIA,2009,Rabi,59203.0,101912.0,1.721399253416212,wheat
67139,Bihar, ARARIA,2010,Rabi,57406.0,139820.0,2.4356339058634986,wheat
67140,Bihar, ARARIA,2011,Rabi,59272.0,147022.0,2.48046295046565,wheat
67141,Bihar, ARARIA,2012,Rabi,59272.0,220848.0,3.726008908084762,wheat
67142,Bihar, ARARIA,2013,Rabi,43539.0,121430.0,2.788993775695354,wheat
67143,Bihar, ARARIA,2014,Rabi,39141.0,45703.0,1.1676502899772616,wheat
67144,Bihar, ARARIA,2015,Rabi,25989.0,66985.0,2.577436607795606,wheat
67145,Bihar, ARARIA,2016,Rabi,36223.0,88806.0,2.451646743781575,wheat
67146,Bihar, ARARIA,2017,Rabi,25358.0,58140.0,2.2927675684202224,wheat
67147,Bihar, ARARIA,2018,Rabi,23361.0,61687.0,2.640597577158512,wheat
67148,Bihar, ARARIA,2019,Rabi,13964.0,37674.0,2.6979375537095387,wheat
67149,Bihar, ARWAL,2003,Rabi,14770.0,40533.0,2.74427894380501,wheat
67150,Bihar, ARWAL,2004,Rabi,11622.0,21265.0,1.8297194975047324,wheat
67151,Bihar, ARWAL,2005,Rabi,11266.0,22471.0,1.9945854784306765,wheat
67152,Bihar, ARWAL,2007,Rabi,11120.0,26290.0,2.3642086330935252,wheat
67153,Bihar, ARWAL,2008,Rabi,11172.0,20000.0,1.7901897601145722,wheat
67154,Bihar, ARWAL,2009,Rabi,9417.0,17603.0,1.8692789635765106,wheat
67155,Bihar, ARWAL,2010,Rabi,11051.0,19217.0,1.7389376527011131,wheat
67156,Bihar, ARWAL,2011,Rabi,10698.0,27017.0,2.5254253131426436,wheat
67157,Bihar, ARWAL,2012,Rabi,10698.0,26385.0,2.4663488502523836,wheat
67158,Bihar, ARWAL,2013,Rabi,10910.0,22567.0,2.068469294225481,wheat
67159,Bihar, ARWAL,2014,Rabi,10776.0,18373.0,1.704992576095026,wheat
67160,Bihar, ARWAL,2015,Rabi,12779.0,28304.0,2.2148837937240784,wheat
67161,Bihar, ARWAL,2016,Rabi,14284.0,37749.0,2.6427471296555587,wheat
67162,Bihar, ARWAL,2017,Rabi,13556.0,31546.0,2.327087636470935,wheat
67163,Bihar, ARWAL,2018,Rabi,18142.0,47341.0,2.609469738727814,wheat
67164,Bihar, ARWAL,2019,Rabi,16254.0,36794.0,2.263688938107543,wheat
67165,Bihar, AURANGABAD,1997,Rabi,35874.0,63942.0,1.7824050844622847,wheat
67166,Bihar, AURANGABAD,1998,Rabi,52265.0,120615.0,2.3077585382186934,wheat
67167,Bihar, AURANGABAD,1999,Rabi,44423.0,92523.0,2.0827724377011907,wheat
67168,Bihar, AURANGABAD,2000,Rabi,55516.0,113367.0,2.0420599466820377,wheat
67169,Bihar, AURANGABAD,2001,Rabi,55528.0,110171.0,1.9840620947990204,wheat
67170,Bihar, AURANGABAD,2002,Rabi,57409.0,121475.0,2.115957428277796,wheat
67171,Bihar, AURANGABAD,2003,Rabi,53655.0,111218.0,2.0728357096263164,wheat
67172,Bihar, AURANGABAD,2004,Rabi,52479.0,74460.0,1.4188532555879494,wheat
67173,Bihar, AURANGABAD,2005,Rabi,47871.0,55319.0,1.1555848008188674,wheat
