,state,district,Year,Season,crop,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),N_applied(kg/ha),P_applied(kg/ha),K_applied(kg/ha),Manure (kg/ha),calorie_per_100g,MSP_RsperQntl,CostofCultivation_rs_ha,CWR_y,CWU green_y,CWU blue_y,CWR m3/ha,CWU green m3/ha,CWU blue m3/ha
10136,madhya pradesh,satna,2014,Kharif,bajra,2000,3000,1.5,,,,,361,1250,,1417644,1417644,0,945.096,945.096,0
10148,madhya pradesh,satna,2017,Kharif,bajra,400,540,1.35,,,,,361,1425,,1417644,1417644,0,1050.106667,1050.106667,0
10153,madhya pradesh,satna,2018,Kharif,bajra,17,13,0.764705882,,,,,361,,,1417644,1417644,0,1853.842154,1853.842154,0
10158,madhya pradesh,satna,2019,Kharif,bajra,46,26,0.565217391,,,,,361,,,1417644,1417644,0,2508.139385,2508.139385,0
10187,madhya pradesh,sehore,2017,Kharif,bajra,60,100,1.666666667,,,,,361,1425,,1417644,1417644,0,850.5864,850.5864,0
10192,madhya pradesh,sehore,2018,Kharif,bajra,22,54,2.454545455,,,,,361,,,1417644,1417644,0,577.5586667,577.5586667,0
10197,madhya pradesh,sehore,2019,Kharif,bajra,4,9,2.25,,,,,361,,,1417644,1417644,0,630.064,630.064,0
10208,madhya pradesh,seoni,2012,Kharif,bajra,13,23,1.769230769,,,,,361,1175,,1417644,1417644,0,801.2770435,801.2770435,0
10225,madhya pradesh,seoni,2018,Kharif,bajra,8,10,1.25,,,,,361,,,1417644,1417644,0,1134.1152,1134.1152,0
10229,madhya pradesh,seoni,2019,Kharif,bajra,1,1,1,,,,,361,,,1417644,1417644,0,1417.644,1417.644,0
10241,madhya pradesh,shahdol,2012,Kharif,bajra,63,61,0.968253968,,,,,361,1175,,1417644,1417644,0,1464.124131,1464.124131,0
10265,madhya pradesh,shahdol,2018,Kharif,bajra,12,5,0.416666667,,,,,361,,,1417644,1417644,0,3402.3456,3402.3456,0
10270,madhya pradesh,shahdol,2019,Kharif,bajra,8,3,0.375,,,,,361,,,1417644,1417644,0,3780.384,3780.384,0
10275,madhya pradesh,shajapur,2010,Kharif,bajra,14,14,1,,,,,361,880,,1417644,1417644,0,1417.644,1417.644,0
10279,madhya pradesh,shajapur,2011,Kharif,bajra,6,5,0.833333333,,,,,361,980,,1417644,1417644,0,1701.1728,1701.1728,0
10284,madhya pradesh,shajapur,2012,Kharif,bajra,1,1,1,,,,,361,1175,,1417644,1417644,0,1417.644,1417.644,0
10299,madhya pradesh,shajapur,2017,Kharif,bajra,40,50,1.25,,,,,361,1425,,1417644,1417644,0,1134.1152,1134.1152,0
10303,madhya pradesh,shajapur,2018,Kharif,bajra,12,14,1.166666667,,,,,361,,,1417644,1417644,0,1215.123429,1215.123429,0
10308,madhya pradesh,shajapur,2019,Kharif,bajra,2,1,0.5,,,,,361,,,1417644,1417644,0,2835.288,2835.288,0
10313,madhya pradesh,sheopur,2010,Kharif,bajra,16738,28651,1.711733779,,,,,361,880,,1417644,1417644,0,828.1918702,828.1918702,0
10317,madhya pradesh,sheopur,2011,Kharif,bajra,16292,28083,1.723729438,,,,,361,980,,1417644,1417644,0,822.4283747,822.4283747,0
10322,madhya pradesh,sheopur,2012,Kharif,bajra,15436,29712,1.924850998,,,,,361,1175,,1417644,1417644,0,736.4954491,736.4954491,0
10327,madhya pradesh,sheopur,2013,Kharif,bajra,13685,27198,1.987431494,,,,,361,1310,,1417644,1417644,0,713.3045864,713.3045864,0
10332,madhya pradesh,sheopur,2014,Kharif,bajra,17000,18000,1.058823529,,,,,361,1250,,1417644,1417644,0,1338.886,1338.886,0
10337,madhya pradesh,sheopur,2015,Kharif,bajra,15000,19000,1.266666667,,,,,361,1275,,1417644,1417644,0,1119.192632,1119.192632,0
10341,madhya pradesh,sheopur,2016,Kharif,bajra,20000,45000,2.25,,,,,361,1330,,1417644,1417644,0,630.064,630.064,0
10345,madhya pradesh,sheopur,2017,Kharif,bajra,27000,35370,1.31,,,,,361,1425,,1417644,1417644,0,1082.170992,1082.170992,0
10350,madhya pradesh,sheopur,2018,Kharif,bajra,25230,45666,1.809988109,,,,,361,,,1417644,1417644,0,783.2338747,783.2338747,0
10355,madhya pradesh,sheopur,2019,Kharif,bajra,22384,39914,1.783148678,,,,,361,,,1417644,1417644,0,795.0228816,795.0228816,0
10360,madhya pradesh,shivpuri,2010,Kharif,bajra,11112,19639,1.767368611,,,,,361,880,,1417644,1417644,0,802.1212958,802.1212958,0
10364,madhya pradesh,shivpuri,2011,Kharif,bajra,10303,17204,1.669804911,,,,,361,980,,1417644,1417644,0,848.9878012,848.9878012,0
10369,madhya pradesh,shivpuri,2012,Kharif,bajra,9750,15449,1.584512821,,,,,361,1175,,1417644,1417644,0,894.6876173,894.6876173,0
10374,madhya pradesh,shivpuri,2013,Kharif,bajra,5336,7238,1.356446777,,,,,361,1310,,1417644,1417644,0,1045.115831,1045.115831,0
10379,madhya pradesh,shivpuri,2014,Kharif,bajra,9000,12000,1.333333333,,,,,361,1250,,1417644,1417644,0,1063.233,1063.233,0
10384,madhya pradesh,shivpuri,2015,Kharif,bajra,5000,7000,1.4,,,,,361,1275,,1417644,1417644,0,1012.602857,1012.602857,0
10389,madhya pradesh,shivpuri,2016,Kharif,bajra,8000,21000,2.625,,,,,361,1330,,1417644,1417644,0,540.0548571,540.0548571,0
10393,madhya pradesh,shivpuri,2017,Kharif,bajra,8700,12760,1.466666667,,,,,361,1425,,1417644,1417644,0,966.5754545,966.5754545,0
10398,madhya pradesh,shivpuri,2018,Kharif,bajra,8913,15045,1.687983844,,,,,361,,,1417644,1417644,0,839.8445312,839.8445312,0
10403,madhya pradesh,shivpuri,2019,Kharif,bajra,5758,8803,1.528829455,,,,,361,,,1417644,1417644,0,927.2741284,927.2741284,0
10415,madhya pradesh,sidhi,2012,Kharif,bajra,341,185,0.542521994,,,,,361,1175,,1417644,1417644,0,2613.062724,2613.062724,0
10420,madhya pradesh,sidhi,2013,Kharif,bajra,5,2,0.4,,,,,361,1310,,1417644,1417644,0,3544.11,3544.11,0
10429,madhya pradesh,sidhi,2015,Kharif,bajra,9000,4000,0.444444444,,,,,361,1275,,1417644,1417644,0,3189.699,3189.699,0
10438,madhya pradesh,sidhi,2017,Kharif,bajra,8900,12680,1.424719101,,,,,361,1425,,1417644,1417644,0,995.0340379,995.0340379,0
10443,madhya pradesh,sidhi,2018,Kharif,bajra,6,3,0.5,,,,,361,,,1417644,1417644,0,2835.288,2835.288,0
10448,madhya pradesh,sidhi,2019,Kharif,bajra,26,9,0.346153846,,,,,361,,,1417644,1417644,0,4095.416,4095.416,0
10453,madhya pradesh,singrauli,2010,Kharif,bajra,8,9,1.125,,,,,361,880,,1417644,1417644,0,1260.128,1260.128,0
10473,madhya pradesh,singrauli,2015,Kharif,bajra,21000,13000,0.619047619,,,,,361,1275,,1417644,1417644,0,2290.040308,2290.040308,0
10482,madhya pradesh,singrauli,2017,Kharif,bajra,23600,63460,2.688983051,,,,,361,1425,,1417644,1417644,0,527.2045131,527.2045131,0
10487,madhya pradesh,singrauli,2018,Kharif,bajra,114,140,1.228070175,,,,,361,,,1417644,1417644,0,1154.367257,1154.367257,0
10492,madhya pradesh,singrauli,2019,Kharif,bajra,23,21,0.913043478,,,,,361,,,1417644,1417644,0,1552.657714,1552.657714,0
10504,madhya pradesh,tikamgarh,2012,Kharif,bajra,26,34,1.307692308,,,,,361,1175,,1417644,1417644,0,1084.080706,1084.080706,0
10529,madhya pradesh,tikamgarh,2018,Kharif,bajra,7,6,0.857142857,,,,,361,,,1417644,1417644,0,1653.918,1653.918,0
10534,madhya pradesh,tikamgarh,2019,Kharif,bajra,9,8,0.888888889,,,,,361,,,1417644,1417644,0,1594.8495,1594.8495,0
10539,madhya pradesh,ujjain,2010,Kharif,bajra,12,14,1.166666667,,,,,361,880,,1417644,1417644,0,1215.123429,1215.123429,0
10542,madhya pradesh,ujjain,2011,Kharif,bajra,2,3,1.5,,,,,361,980,,1417644,1417644,0,945.096,945.096,0
10558,madhya pradesh,ujjain,2018,Kharif,bajra,34,47,1.382352941,,,,,361,,,1417644,1417644,0,1025.529702,1025.529702,0
10563,madhya pradesh,ujjain,2019,Kharif,bajra,21,23,1.095238095,,,,,361,,,1417644,1417644,0,1294.370609,1294.370609,0
10583,madhya pradesh,umaria,2014,Kharif,bajra,2000,4000,2,,,,,361,1250,,1417644,1417644,0,708.822,708.822,0
10594,madhya pradesh,umaria,2017,Kharif,bajra,10,10,1,,,,,361,1425,,1417644,1417644,0,1417.644,1417.644,0
10599,madhya pradesh,umaria,2018,Kharif,bajra,2,3,1.5,,,,,361,,,1417644,1417644,0,945.096,945.096,0
10623,madhya pradesh,vidisha,2014,Kharif,bajra,1000,3000,3,,,,,361,1250,,1417644,1417644,0,472.548,472.548,0
10637,madhya pradesh,vidisha,2018,Kharif,bajra,18,49,2.722222222,,,,,361,,,1417644,1417644,0,520.7671837,520.7671837,0
10642,madhya pradesh,vidisha,2019,Kharif,bajra,23,49,2.130434783,,,,,361,,,1417644,1417644,0,665.4247347,665.4247347,0
4880,haryana,ambala,2019,Kharif,jowar,10,10,1,,,,,349,,,1086624,778536,188298,1086.624,778.536,188.298
4883,haryana,bhiwani,2009,Kharif,jowar,6829,40,0.005857373,,,,,349,840,,1086624,778536,188298,185513.8824,132915.5586,32147.17605
4892,haryana,bhiwani,2013,Kharif,jowar,2000,1000,0.5,,,,,349,1500,,1086624,778536,188298,2173.248,1557.072,376.596
4895,haryana,bhiwani,2014,Kharif,jowar,2000,1000,0.5,,,,,349,1540,,1086624,778536,188298,2173.248,1557.072,376.596
4898,haryana,bhiwani,2015,Kharif,jowar,2000,1000,0.5,,,,,349,1580,,1086624,778536,188298,2173.248,1557.072,376.596
4901,haryana,bhiwani,2016,Kharif,jowar,3000,1600,0.533333333,,,,,349,1637.5,,1086624,778536,188298,2037.42,1459.755,353.05875
4913,haryana,bhiwani,2019,Kharif,jowar,630,330,0.523809524,,,,,349,,,1086624,778536,188298,2074.464,1486.296,359.478
4916,haryana,charki dadri,2017,Kharif,jowar,2000,1000,0.5,,,,,349,1712.5,,1086624,778536,188298,2173.248,1557.072,376.596
4919,haryana,charki dadri,2018,Kharif,jowar,1700,900,0.529411765,,,,,349,,,1086624,778536,188298,2052.512,1470.568,355.674
4925,haryana,faridabad,2009,Kharif,jowar,1866,10,0.005359057,,,,,349,840,,1086624,778536,188298,202764.0384,145274.8176,35136.4068
4928,haryana,faridabad,2010,Kharif,jowar,1930,1000,0.518134715,,,,,349,880,,1086624,778536,188298,2097.18432,1502.57448,363.41514
4931,haryana,faridabad,2011,Kharif,jowar,864,1000,1.157407407,,,,,349,990,,1086624,778536,188298,938.843136,672.655104,162.689472
4934,haryana,faridabad,2012,Kharif,jowar,616,500,0.811688312,,,,,349,1510,,1086624,778536,188298,1338.720768,959.156352,231.983136
4937,haryana,faridabad,2013,Kharif,jowar,2000,1000,0.5,,,,,349,1500,,1086624,778536,188298,2173.248,1557.072,376.596
4940,haryana,faridabad,2014,Kharif,jowar,2000,1000,0.5,,,,,349,1540,,1086624,778536,188298,2173.248,1557.072,376.596
4943,haryana,faridabad,2015,Kharif,jowar,1000,1000,1,,,,,349,1580,,1086624,778536,188298,1086.624,778.536,188.298
4946,haryana,faridabad,2016,Kharif,jowar,1000,500,0.5,,,,,349,1637.5,,1086624,778536,188298,2173.248,1557.072,376.596
4949,haryana,faridabad,2017,Kharif,jowar,1000,500,0.5,,,,,349,1712.5,,1086624,778536,188298,2173.248,1557.072,376.596
4952,haryana,faridabad,2018,Kharif,jowar,1000,500,0.5,,,,,349,,,1086624,778536,188298,2173.248,1557.072,376.596
4956,haryana,faridabad,2019,Kharif,jowar,1240,650,0.524193548,,,,,349,,,1086624,778536,188298,2072.944246,1485.207138,359.2146462
4981,haryana,gurgaon,2009,Kharif,jowar,1123,10,0.00890472,,,,,349,840,,1086624,778536,188298,122027.8752,87429.5928,21145.8654
4984,haryana,gurgaon,2010,Kharif,jowar,733,1000,1.36425648,,,,,349,880,,1086624,778536,188298,796.495392,570.666888,138.022434
4987,haryana,gurgaon,2011,Kharif,jowar,1154,1000,0.866551127,,,,,349,990,,1086624,778536,188298,1253.964096,898.430544,217.295892
4990,haryana,gurgaon,2012,Kharif,jowar,687,500,0.727802038,,,,,349,1510,,1086624,778536,188298,1493.021376,1069.708464,258.721452
4993,haryana,gurgaon,2013,Kharif,jowar,1000,1000,1,,,,,349,1500,,1086624,778536,188298,1086.624,778.536,188.298
4998,haryana,gurgaon,2015,Kharif,jowar,1000,1000,1,,,,,349,1580,,1086624,778536,188298,1086.624,778.536,188.298
5001,haryana,gurgaon,2016,Kharif,jowar,1000,500,0.5,,,,,349,1637.5,,1086624,778536,188298,2173.248,1557.072,376.596
5004,haryana,gurgaon,2017,Kharif,jowar,300,200,0.666666667,,,,,349,1712.5,,1086624,778536,188298,1629.936,1167.804,282.447
5007,haryana,gurgaon,2018,Kharif,jowar,600,300,0.5,,,,,349,,,1086624,778536,188298,2173.248,1557.072,376.596
5011,haryana,gurgaon,2019,Kharif,jowar,460,240,0.52173913,,,,,349,,,1086624,778536,188298,2082.696,1492.194,360.9045
5039,haryana,jhajjar,2009,Kharif,jowar,18651,90,0.004825479,,,,,349,840,,1086624,778536,188298,225184.7136,161338.6104,39021.6222
5042,haryana,jhajjar,2010,Kharif,jowar,15364,8000,0.520697735,,,,,349,880,,1086624,778536,188298,2086.861392,1495.178388,361.626309
5045,haryana,jhajjar,2011,Kharif,jowar,13412,6000,0.447360573,,,,,349,990,,1086624,778536,188298,2428.966848,1740.287472,420.908796
5048,haryana,jhajjar,2012,Kharif,jowar,12819,6500,0.507059833,,,,,349,1510,,1086624,778536,188298,2142.989701,1535.392767,371.3526249
5051,haryana,jhajjar,2013,Kharif,jowar,14000,8000,0.571428571,,,,,349,1500,,1086624,778536,188298,1901.592,1362.438,329.5215
5054,haryana,jhajjar,2014,Kharif,jowar,11000,6000,0.545454545,,,,,349,1540,,1086624,778536,188298,1992.144,1427.316,345.213
5058,haryana,jhajjar,2015,Kharif,jowar,10000,5000,0.5,,,,,349,1580,,1086624,778536,188298,2173.248,1557.072,376.596
5062,haryana,jhajjar,2016,Kharif,jowar,10000,5300,0.53,,,,,349,1637.5,,1086624,778536,188298,2050.233962,1468.935849,355.2792453
5066,haryana,jhajjar,2017,Kharif,jowar,9000,4700,0.522222222,,,,,349,1712.5,,1086624,778536,188298,2080.769362,1490.813617,360.5706383
5070,haryana,jhajjar,2018,Kharif,jowar,6800,3600,0.529411765,,,,,349,,,1086624,778536,188298,2052.512,1470.568,355.674
5074,haryana,jhajjar,2019,Kharif,jowar,260,140,0.538461538,,,,,349,,,1086624,778536,188298,2018.016,1445.852571,349.6962857
5091,haryana,jind,2016,Kharif,jowar,300,200,0.666666667,,,,,349,1637.5,,1086624,778536,188298,1629.936,1167.804,282.447
5125,haryana,kaithal,2019,Kharif,jowar,30,20,0.666666667,,,,,349,,,1086624,778536,188298,1629.936,1167.804,282.447
5158,haryana,karnal,2019,Kharif,jowar,10,10,1,,,,,349,,,1086624,778536,188298,1086.624,778.536,188.298
5169,haryana,kurukshetra,2015,Kharif,jowar,2000,1000,0.5,,,,,349,1580,,1086624,778536,188298,2173.248,1557.072,376.596
5172,haryana,kurukshetra,2016,Kharif,jowar,2000,1100,0.55,,,,,349,1637.5,,1086624,778536,188298,1975.68,1415.52,342.36
5187,haryana,mahendragarh,2016,Kharif,jowar,100,100,1,,,,,349,1637.5,,1086624,778536,188298,1086.624,778.536,188.298
5189,haryana,mahendragarh,2017,Kharif,jowar,200,100,0.5,,,,,349,1712.5,,1086624,778536,188298,2173.248,1557.072,376.596
5191,haryana,mahendragarh,2018,Kharif,jowar,100,100,1,,,,,349,,,1086624,778536,188298,1086.624,778.536,188.298
5193,haryana,mahendragarh,2019,Kharif,jowar,30,20,0.666666667,,,,,349,,,1086624,778536,188298,1629.936,1167.804,282.447
5195,haryana,mewat,2009,Kharif,jowar,9783,50,0.005110907,,,,,349,840,,1086624,778536,188298,212608.8518,152328.3538,36842.38668
5198,haryana,mewat,2010,Kharif,jowar,12420,6000,0.483091787,,,,,349,880,,1086624,778536,188298,2249.31168,1611.56952,389.77686
5201,haryana,mewat,2011,Kharif,jowar,12812,6000,0.468310958,,,,,349,990,,1086624,778536,188298,2320.304448,1662.433872,402.078996
5204,haryana,mewat,2012,Kharif,jowar,9048,4500,0.49734748,,,,,349,1510,,1086624,778536,188298,2184.838656,1565.376384,378.604512
5207,haryana,mewat,2013,Kharif,jowar,10000,5000,0.5,,,,,349,1500,,1086624,778536,188298,2173.248,1557.072,376.596
5210,haryana,mewat,2014,Kharif,jowar,7000,4000,0.571428571,,,,,349,1540,,1086624,778536,188298,1901.592,1362.438,329.5215
5213,haryana,mewat,2015,Kharif,jowar,7000,4000,0.571428571,,,,,349,1580,,1086624,778536,188298,1901.592,1362.438,329.5215
5216,haryana,mewat,2016,Kharif,jowar,9700,5200,0.536082474,,,,,349,1637.5,,1086624,778536,188298,2026.971692,1452.269077,351.2481923
5219,haryana,mewat,2017,Kharif,jowar,8600,4500,0.523255814,,,,,349,1712.5,,1086624,778536,188298,2076.6592,1487.8688,359.8584
5222,haryana,mewat,2018,Kharif,jowar,8500,4500,0.529411765,,,,,349,,,1086624,778536,188298,2052.512,1470.568,355.674
5226,haryana,mewat,2019,Kharif,jowar,11730,6180,0.52685422,,,,,349,,,1086624,778536,188298,2062.47565,1477.70668,357.4005728
5229,haryana,palwal,2009,Kharif,jowar,7464,40,0.005359057,,,,,349,840,,1086624,778536,188298,202764.0384,145274.8176,35136.4068
5232,haryana,palwal,2010,Kharif,jowar,9199,5000,0.543537341,,,,,349,880,,1086624,778536,188298,1999.170835,1432.350533,346.4306604
5235,haryana,palwal,2011,Kharif,jowar,8162,4000,0.490075962,,,,,349,990,,1086624,778536,188298,2217.256272,1588.602708,384.222069
5238,haryana,palwal,2012,Kharif,jowar,6011,3000,0.499085011,,,,,349,1510,,1086624,778536,188298,2177.232288,1559.926632,377.286426
5241,haryana,palwal,2013,Kharif,jowar,8000,4000,0.5,,,,,349,1500,,1086624,778536,188298,2173.248,1557.072,376.596
5244,haryana,palwal,2014,Kharif,jowar,6000,3000,0.5,,,,,349,1540,,1086624,778536,188298,2173.248,1557.072,376.596
5247,haryana,palwal,2015,Kharif,jowar,8000,4000,0.5,,,,,349,1580,,1086624,778536,188298,2173.248,1557.072,376.596
5250,haryana,palwal,2016,Kharif,jowar,9000,4800,0.533333333,,,,,349,1637.5,,1086624,778536,188298,2037.42,1459.755,353.05875
5253,haryana,palwal,2017,Kharif,jowar,7700,4000,0.519480519,,,,,349,1712.5,,1086624,778536,188298,2091.7512,1498.6818,362.47365
5256,haryana,palwal,2018,Kharif,jowar,7000,3700,0.528571429,,,,,349,,,1086624,778536,188298,2055.775135,1472.905946,356.2394595
5260,haryana,palwal,2019,Kharif,jowar,6650,3500,0.526315789,,,,,349,,,1086624,778536,188298,2064.5856,1479.2184,357.7662
5267,haryana,panchkula,2010,Kharif,jowar,656,1000,1.524390244,,,,,349,880,,1086624,778536,188298,712.825344,510.719616,123.523488
5310,haryana,panipat,2019,Kharif,jowar,10,10,1,,,,,349,,,1086624,778536,188298,1086.624,778.536,188.298
5315,haryana,rewari,2010,Kharif,jowar,980,1000,1.020408163,,,,,349,880,,1086624,778536,188298,1064.89152,762.96528,184.53204
5318,haryana,rewari,2011,Kharif,jowar,921,1000,1.08577633,,,,,349,990,,1086624,778536,188298,1000.780704,717.031656,173.422458
5323,haryana,rewari,2013,Kharif,jowar,1000,1000,1,,,,,349,1500,,1086624,778536,188298,1086.624,778.536,188.298
5330,haryana,rewari,2016,Kharif,jowar,400,200,0.5,,,,,349,1637.5,,1086624,778536,188298,2173.248,1557.072,376.596
5333,haryana,rewari,2017,Kharif,jowar,400,200,0.5,,,,,349,1712.5,,1086624,778536,188298,2173.248,1557.072,376.596
5336,haryana,rewari,2018,Kharif,jowar,300,200,0.666666667,,,,,349,,,1086624,778536,188298,1629.936,1167.804,282.447
5339,haryana,rewari,2019,Kharif,jowar,590,310,0.525423729,,,,,349,,,1086624,778536,188298,2068.090839,1481.729806,358.3736129
5343,haryana,rohtak,2009,Kharif,jowar,21024,100,0.004756469,,,,,349,840,,1086624,778536,188298,228451.8298,163679.4086,39587.77152
5347,haryana,rohtak,2010,Kharif,jowar,19997,10000,0.500075011,,,,,349,880,,1086624,778536,188298,2172.922013,1556.838439,376.5395106
5351,haryana,rohtak,2011,Kharif,jowar,19549,10000,0.511535117,,,,,349,990,,1086624,778536,188298,2124.241258,1521.960026,368.1037602
5355,haryana,rohtak,2012,Kharif,jowar,17781,8500,0.478038356,,,,,349,1510,,1086624,778536,188298,2273.08957,1628.60572,393.8972633
5359,haryana,rohtak,2013,Kharif,jowar,15000,8000,0.533333333,,,,,349,1500,,1086624,778536,188298,2037.42,1459.755,353.05875
5363,haryana,rohtak,2014,Kharif,jowar,17000,9000,0.529411765,,,,,349,1540,,1086624,778536,188298,2052.512,1470.568,355.674
5366,haryana,rohtak,2015,Kharif,jowar,15000,8000,0.533333333,,,,,349,1580,,1086624,778536,188298,2037.42,1459.755,353.05875
5369,haryana,rohtak,2016,Kharif,jowar,11300,6000,0.530973451,,,,,349,1637.5,,1086624,778536,188298,2046.4752,1466.2428,354.6279
5373,haryana,rohtak,2017,Kharif,jowar,14000,7300,0.521428571,,,,,349,1712.5,,1086624,778536,188298,2083.936438,1493.08274,361.1194521
5377,haryana,rohtak,2018,Kharif,jowar,10300,5400,0.524271845,,,,,349,,,1086624,778536,188298,2072.634667,1484.985333,359.161
5381,haryana,rohtak,2019,Kharif,jowar,2950,1550,0.525423729,,,,,349,,,1086624,778536,188298,2068.090839,1481.729806,358.3736129
5407,haryana,sirsa,2019,Kharif,jowar,60,30,0.5,,,,,349,,,1086624,778536,188298,2173.248,1557.072,376.596
5411,haryana,sonipat,2009,Kharif,jowar,10362,50,0.004825323,,,,,349,840,,1086624,778536,188298,225191.9578,161343.8006,39022.87752
5415,haryana,sonipat,2010,Kharif,jowar,9450,5000,0.529100529,,,,,349,880,,1086624,778536,188298,2053.71936,1471.43304,355.88322
5419,haryana,sonipat,2011,Kharif,jowar,7530,4000,0.531208499,,,,,349,990,,1086624,778536,188298,2045.56968,1465.59402,354.470985
5423,haryana,sonipat,2012,Kharif,jowar,7655,4000,0.522534291,,,,,349,1510,,1086624,778536,188298,2079.52668,1489.92327,360.3552975
5426,haryana,sonipat,2013,Kharif,jowar,9000,5000,0.555555556,,,,,349,1500,,1086624,778536,188298,1955.9232,1401.3648,338.9364
5430,haryana,sonipat,2014,Kharif,jowar,6000,3000,0.5,,,,,349,1540,,1086624,778536,188298,2173.248,1557.072,376.596
5434,haryana,sonipat,2015,Kharif,jowar,9000,5000,0.555555556,,,,,349,1580,,1086624,778536,188298,1955.9232,1401.3648,338.9364
5438,haryana,sonipat,2016,Kharif,jowar,5000,2700,0.54,,,,,349,1637.5,,1086624,778536,188298,2012.266667,1441.733333,348.7
5442,haryana,sonipat,2017,Kharif,jowar,4300,2200,0.511627907,,,,,349,1712.5,,1086624,778536,188298,2123.856,1521.684,368.037
5446,haryana,sonipat,2018,Kharif,jowar,4000,2100,0.525,,,,,349,,,1086624,778536,188298,2069.76,1482.925714,358.6628571
5450,haryana,sonipat,2019,Kharif,jowar,5260,2770,0.52661597,,,,,349,,,1086624,778536,188298,2063.408751,1478.37522,357.5622671
3056,chhattisgarh,balod,2011,Kharif,ragi,4,1,0.25,,,,,328,1050,,626121,626121,0,2504.484,2504.484,0
3060,chhattisgarh,balod,2012,Kharif,ragi,7,2,0.285714286,,,,,328,1500,,626121,626121,0,2191.4235,2191.4235,0
3063,chhattisgarh,balod,2013,Kharif,ragi,7,2,0.285714286,,,,,328,1500,,626121,626121,0,2191.4235,2191.4235,0
3066,chhattisgarh,balod,2014,Kharif,ragi,9,2,0.222222222,,,,,328,1550,,626121,626121,0,2817.5445,2817.5445,0
3069,chhattisgarh,balod,2015,Kharif,ragi,9,3,0.333333333,,,,,328,1650,,626121,626121,0,1878.363,1878.363,0
3072,chhattisgarh,balod,2016,Kharif,ragi,12,2,0.166666667,,,,,328,1725,,626121,626121,0,3756.726,3756.726,0
3075,chhattisgarh,balod,2017,Kharif,ragi,7,2,0.285714286,,,,,328,1900,,626121,626121,0,2191.4235,2191.4235,0
3080,chhattisgarh,balod,2019,Kharif,ragi,5,2,0.4,,,,,328,,,626121,626121,0,1565.3025,1565.3025,0
3091,chhattisgarh,baloda bazar,2014,Kharif,bajra,7,5,0.714285714,,,,,361,1250,,626121,626121,0,876.5694,876.5694,0
3105,chhattisgarh,balrampur,2011,Kharif,ragi,315,4,0.012698413,,,,,328,1050,,626121,626121,0,49307.02875,49307.02875,0
3109,chhattisgarh,balrampur,2012,Kharif,ragi,265,56,0.211320755,,,,,328,1500,,626121,626121,0,2962.894018,2962.894018,0
3114,chhattisgarh,balrampur,2014,Kharif,ragi,249,66,0.265060241,,,,,328,1550,,626121,626121,0,2362.183773,2362.183773,0
3117,chhattisgarh,balrampur,2015,Kharif,ragi,215,41,0.190697674,,,,,328,1650,,626121,626121,0,3283.317439,3283.317439,0
3120,chhattisgarh,balrampur,2016,Kharif,ragi,75,17,0.226666667,,,,,328,1725,,626121,626121,0,2762.298529,2762.298529,0
3123,chhattisgarh,balrampur,2017,Kharif,ragi,306,60,0.196078431,,,,,328,1900,,626121,626121,0,3193.2171,3193.2171,0
3126,chhattisgarh,balrampur,2018,Kharif,ragi,212,48,0.226415094,,,,,328,,,626121,626121,0,2765.36775,2765.36775,0
3129,chhattisgarh,balrampur,2019,Kharif,bajra,48,24,0.5,,,,,361,,,626121,626121,0,1252.242,1252.242,0
3130,chhattisgarh,balrampur,2019,Kharif,ragi,240,46,0.191666667,,,,,328,,,626121,626121,0,3266.718261,3266.718261,0
3134,chhattisgarh,bastar,2009,Kharif,ragi,4616,1226,0.26559792,,,,,328,840,,626121,626121,0,2357.401742,2357.401742,0
3138,chhattisgarh,bastar,2010,Kharif,ragi,4269,1192,0.2792223,,,,,328,880,,626121,626121,0,2242.374622,2242.374622,0
3142,chhattisgarh,bastar,2011,Kharif,ragi,1988,547,0.275150905,,,,,328,1050,,626121,626121,0,2275.554932,2275.554932,0
3146,chhattisgarh,bastar,2012,Kharif,ragi,1950,580,0.297435897,,,,,328,1500,,626121,626121,0,2105.061983,2105.061983,0
3149,chhattisgarh,bastar,2013,Kharif,ragi,1837,463,0.252041372,,,,,328,1500,,626121,626121,0,2484.199302,2484.199302,0
3152,chhattisgarh,bastar,2014,Kharif,ragi,1674,483,0.288530466,,,,,328,1550,,626121,626121,0,2170.034273,2170.034273,0
3155,chhattisgarh,bastar,2015,Kharif,ragi,1681,261,0.155264723,,,,,328,1650,,626121,626121,0,4032.603069,4032.603069,0
3158,chhattisgarh,bastar,2016,Kharif,ragi,1586,321,0.202395965,,,,,328,1725,,626121,626121,0,3093.544879,3093.544879,0
3161,chhattisgarh,bastar,2017,Kharif,ragi,1539,341,0.22157245,,,,,328,1900,,626121,626121,0,2825.807094,2825.807094,0
3164,chhattisgarh,bastar,2018,Kharif,ragi,1365,281,0.205860806,,,,,328,,,626121,626121,0,3041.477456,3041.477456,0
3167,chhattisgarh,bastar,2019,Kharif,ragi,1006,197,0.19582505,,,,,328,,,626121,626121,0,3197.348863,3197.348863,0
3188,chhattisgarh,bemetara,2019,Kharif,bajra,2,2,1,,,,,361,,,626121,626121,0,626.121,626.121,0
3192,chhattisgarh,bijapur,2009,Kharif,ragi,70,13,0.185714286,,,,,328,840,,626121,626121,0,3371.420769,3371.420769,0
