,state,district,Year,Season,crop,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),N_applied(kg/ha),P_applied(kg/ha),K_applied(kg/ha),Manure (kg/ha),calorie_per_100g,MSP_RsperQntl,CostofCultivation_rs_ha,CWR_y,CWU green_y,CWU blue_y,CWR m3/ha,CWU green m3/ha,CWU blue m3/ha
458,andhra pradesh,nalgonda,2012,Rabi,rice,91000.0,303000.0,3.32967032967033,91.7757441862442,51.184506593816494,7.21607277162085,169.56104111960013,345,1265.0,42669.85,26872696.0,1891305.0,24981391.0,8070.677676567656,568.0156930693068,7502.661983498349
459,andhra pradesh,nizamabad,2009,Rabi,maize,13240.0,51504.0,3.8900302114803615,123.6481394854559,74.45378266895804,27.133445126542085,402.8602190207725,342,840.0,,17893488.0,5763240.0,12130248.0,4599.832656104381,1481.5411929170552,3118.291463187326
460,andhra pradesh,nizamabad,2009,Rabi,bajra,7950.0,3848.0,0.4840251572327044,,,,,361,840.0,,3427116.0,2995608.0,85008.0,7080.450155925157,6188.95103950104,175.62723492723495
461,andhra pradesh,nizamabad,2009,Rabi,jowar,8673.0,8578.0,0.9890464660440448,37.789183384669606,27.11765027129956,4.834741083171806,24.22907488986784,349,840.0,,3048825.0,853830.0,153435.0,3082.590257052926,863.286032874796,155.13426847750057
462,andhra pradesh,nizamabad,2009,Rabi,rice,45538.0,143080.0,3.141991303965918,123.14269227496366,60.688918935264894,46.065053746736005,2713.1706958492946,345,1000.0,,26872696.0,1891305.0,24981391.0,8552.759508303048,601.9446959043893,7950.814812398659
463,andhra pradesh,nizamabad,2009,Rabi,wheat,1679.0,1828.0,1.0887432995830852,,,,,346,1100.0,,2779625.0,391852.0,1840863.0,2553.058192013129,359.9122035010941,1690.8145388402625
464,andhra pradesh,nizamabad,2010,Rabi,maize,18723.0,72982.0,3.8979864337980015,123.16418499690876,85.20426061133692,36.01024421516639,713.032680424864,342,880.0,,17893488.0,5763240.0,12130248.0,4590.443887862762,1478.5172031459815,3111.92668471678
465,andhra pradesh,nizamabad,2010,Rabi,bajra,8052.0,5838.0,0.7250372578241431,,,,,361,880.0,,3427116.0,2995608.0,85008.0,4726.813640287769,4131.660776978417,117.24638848920863
466,andhra pradesh,nizamabad,2010,Rabi,jowar,6663.0,5644.0,0.8470658862374306,110.06460734140845,62.74898634253522,8.113262910845071,21.12676056338028,349,880.0,,3048825.0,853830.0,153435.0,3599.2772811835575,1007.9853454996456,181.13703136073707
467,andhra pradesh,nizamabad,2010,Rabi,rice,104894.0,416744.0,3.9730013156138577,123.05100005359697,65.49602041709748,37.25898495867568,998.0793912561096,345,1000.0,,26872696.0,1891305.0,24981391.0,6763.827611732863,476.0393591029505,6287.788252629913
468,andhra pradesh,nizamabad,2010,Rabi,wheat,1672.0,2179.0,1.3032296650717703,,,,,346,1170.0,,2779625.0,391852.0,1840863.0,2132.8742542450664,300.67762459843965,1412.5392088113813
469,andhra pradesh,nizamabad,2011,Rabi,maize,27689.0,140162.0,5.0620101845498215,157.3691272561873,57.48355629923077,77.18227424749163,0.0,342,980.0,,17893488.0,5763240.0,12130248.0,3534.8581586449964,1138.5279345328977,2396.3302241120987
470,andhra pradesh,nizamabad,2011,Rabi,bajra,6506.0,4073.0,0.6260375038426068,,,,,361,980.0,,3427116.0,2995608.0,85008.0,5474.2982312791555,4785.0296214092805,135.7873920942794
471,andhra pradesh,nizamabad,2011,Rabi,jowar,6723.0,12780.0,1.900937081659973,116.17478061685637,24.10262614531165,0.3695638146883468,34.14634146341464,349,990.0,,3048825.0,853830.0,153435.0,1603.8537147887325,449.1626830985916,80.71545422535212
472,andhra pradesh,nizamabad,2011,Rabi,rice,110314.0,388195.0,3.5190003082111065,151.81192766384757,46.58799557080337,38.90326096462911,1200.4670342314498,345,1095.0,,26872696.0,1891305.0,24981391.0,7636.457415845129,537.4551958938163,7099.002219951313
473,andhra pradesh,nizamabad,2011,Rabi,wheat,1420.0,1877.0,1.3218309859154929,,,,,346,1285.0,,2779625.0,391852.0,1840863.0,2102.8596164091637,296.44637187000535,1392.6614064997336
474,andhra pradesh,nizamabad,2012,Rabi,maize,39000.0,161000.0,4.128205128205129,155.3913411434375,32.38151041665625,80.5078125,0.0,342,1175.0,34990.18,17893488.0,5763240.0,12130248.0,4334.447403726707,1396.0643478260868,2938.3830559006205
475,andhra pradesh,nizamabad,2012,Rabi,bajra,3000.0,6000.0,2.0,,,,,361,1175.0,,3427116.0,2995608.0,85008.0,1713.558,1497.804,42.504
476,andhra pradesh,nizamabad,2012,Rabi,jowar,5000.0,5000.0,1.0,60.69295647869988,38.3918345609842,3.472850228128797,4801.028028345079,349,1510.0,21895.8,3048825.0,853830.0,153435.0,3048.825,853.83,153.435
477,andhra pradesh,nizamabad,2012,Rabi,rice,64000.0,220000.0,3.4375,147.18998667677616,45.90602060179624,44.734369015512726,196.8833780160858,345,1265.0,42669.85,26872696.0,1891305.0,24981391.0,7817.5115636363635,550.1978181818182,7267.313745454546
478,andhra pradesh,nizamabad,2012,Rabi,wheat,1000.0,2000.0,2.0,,,,,346,1350.0,,2779625.0,391852.0,1840863.0,1389.8125,195.926,920.4315
479,andhra pradesh,prakasam,2009,Rabi,maize,5586.0,46861.0,8.389008234872897,123.6481394854559,74.45378266895804,27.133445126542085,402.8602190207725,342,840.0,,17893488.0,5763240.0,12130248.0,2132.9682244937153,686.9989680117794,1445.9692564819359
480,andhra pradesh,prakasam,2009,Rabi,bajra,426.0,1079.0,2.532863849765258,,,,,361,840.0,,3427116.0,2995608.0,85008.0,1353.0596997219648,1182.6960222428174,33.562009267840594
481,andhra pradesh,prakasam,2009,Rabi,jowar,7104.0,16460.0,2.3170045045045047,37.789183384669606,27.11765027129956,4.834741083171806,24.22907488986784,349,840.0,,3048825.0,853830.0,153435.0,1315.847679222357,368.5059732685297,66.22127825030375
482,andhra pradesh,prakasam,2009,Rabi,ragi,1451.0,3046.0,2.0992419021364577,59.479166665,28.02083333,8.854166665,0.0,328,840.0,,3427116.0,2995608.0,85008.0,1632.5493486539724,1426.995143795141,40.49461851608667
483,andhra pradesh,prakasam,2009,Rabi,rice,96240.0,371390.0,3.858998337489609,99.67541149944242,58.15978415166062,77.37840578166059,2607.531221945455,345,1000.0,,26872696.0,1891305.0,24981391.0,6963.645394437116,490.10256926680853,6473.542825170307
484,andhra pradesh,prakasam,2010,Rabi,maize,8734.0,73139.0,8.374055415617129,123.16418499690876,85.20426061133692,36.01024421516639,713.032680424864,342,880.0,,17893488.0,5763240.0,12130248.0,2136.776879530756,688.2256820574522,1448.5511974733042
485,andhra pradesh,prakasam,2010,Rabi,bajra,990.0,2141.0,2.1626262626262625,,,,,361,880.0,,3427116.0,2995608.0,85008.0,1584.7009995329288,1385.171377860813,39.307762727697344
486,andhra pradesh,prakasam,2010,Rabi,jowar,3803.0,6199.0,1.630028924533263,110.06460734140845,62.74898634253522,8.113262910845071,21.12676056338028,349,880.0,,3048825.0,853830.0,153435.0,1870.4115946120344,523.8127907727053,94.13023148894983
487,andhra pradesh,prakasam,2010,Rabi,ragi,1076.0,1542.0,1.433085501858736,71.7032967032967,37.91208790879121,0.0,0.0,328,880.0,,3427116.0,2995608.0,85008.0,2391.424653696498,2090.3204980544747,59.31816342412451
488,andhra pradesh,prakasam,2010,Rabi,rice,107903.0,376150.0,3.486001315996775,91.7287342435467,88.14136578923946,16.651846837778617,0.0,345,1000.0,,26872696.0,1891305.0,24981391.0,7708.74522527715,542.5428244450352,7166.202400832115
489,andhra pradesh,prakasam,2011,Rabi,maize,12951.0,100642.0,7.770982935680642,124.80425174515386,67.96600459938007,35.38075580045178,889.1850283868655,342,980.0,,17893488.0,5763240.0,12130248.0,2302.602920132748,741.6359098587071,1560.9670102740406
490,andhra pradesh,prakasam,2011,Rabi,bajra,377.0,792.0,2.1007957559681696,,,,,361,980.0,,3427116.0,2995608.0,85008.0,1631.3418333333336,1425.9396666666669,40.46466666666667
491,andhra pradesh,prakasam,2011,Rabi,jowar,10975.0,23146.0,2.108974943052392,217.12,0.0,0.0,0.0,349,990.0,,3048825.0,853830.0,153435.0,1445.6430646764018,404.8554501857772,72.75335371122439
492,andhra pradesh,prakasam,2011,Rabi,ragi,954.0,1636.0,1.7148846960167714,2.94,5.75,0.0,150.0,328,1050.0,,3427116.0,2995608.0,85008.0,1998.4527286063571,1746.8276479217604,49.57067970660147
493,andhra pradesh,prakasam,2011,Rabi,rice,79396.0,292098.0,3.6790014610307824,155.5,75.0,15.0,1000.0,345,1095.0,,26872696.0,1891305.0,24981391.0,7304.345019876891,514.0810679292566,6790.263951947633
494,andhra pradesh,prakasam,2012,Rabi,maize,20000.0,125000.0,6.25,120.86633603581856,62.340499587172296,40.1991986022097,1251.8851511950616,342,1175.0,34990.18,17893488.0,5763240.0,12130248.0,2862.95808,922.1184,1940.83968
495,andhra pradesh,prakasam,2012,Rabi,bajra,1000.0,1000.0,1.0,,,,,361,1175.0,,3427116.0,2995608.0,85008.0,3427.116,2995.608,85.008
496,andhra pradesh,prakasam,2012,Rabi,jowar,20000.0,39000.0,1.95,117.58417792379888,58.668315012513965,0.0,10444.108926983245,349,1510.0,21895.8,3048825.0,853830.0,153435.0,1563.5,437.8615384615385,78.68461538461538
497,andhra pradesh,prakasam,2012,Rabi,ragi,1000.0,2000.0,2.0,25.5,6.5,6.5,2000.0,328,1500.0,29634.33,3427116.0,2995608.0,85008.0,1713.558,1497.804,42.504
498,andhra pradesh,prakasam,2012,Rabi,rice,34000.0,126000.0,3.7058823529411766,106.29173459881989,52.98277636945728,35.59149063651472,1920.92231844638,345,1265.0,42669.85,26872696.0,1891305.0,24981391.0,7251.362412698412,510.35214285714284,6741.010269841269
499,andhra pradesh,prakasam,2013,Rabi,maize,20101.0,161351.0,8.02701358141386,141.25443541416806,70.60294731261237,33.22389361164811,909.703561254738,342,1310.0,,17893488.0,5763240.0,12130248.0,2229.1588046432935,717.9805965875638,1511.1782080557296
500,andhra pradesh,prakasam,2013,Rabi,bajra,649.0,1174.0,1.8089368258859784,,,,,361,1310.0,,3427116.0,2995608.0,85008.0,1894.5470902896081,1656.0047632027258,46.99334923339012
501,andhra pradesh,prakasam,2013,Rabi,jowar,7842.0,16649.0,2.1230553430247388,38.06135926033519,20.753575024413404,1.3300602963128492,0.0,349,1500.0,,3048825.0,853830.0,153435.0,1436.05535767914,402.1703922157487,72.27084329389152
502,andhra pradesh,prakasam,2013,Rabi,ragi,988.0,1659.0,1.6791497975708505,107.375,17.25,0.0,500.0,328,1500.0,,3427116.0,2995608.0,85008.0,2040.982886075949,1784.0028354430376,50.62562025316455
503,andhra pradesh,prakasam,2013,Rabi,rice,80544.0,318874.0,3.959003774334525,125.64164433354804,62.19414415274446,44.11977482889652,1798.1328816646865,345,1327.5,,26872696.0,1891305.0,24981391.0,6787.741950187222,477.7224543863721,6310.01949580085
504,andhra pradesh,prakasam,2014,Rabi,maize,15889.0,127001.0,7.993014034866889,151.26591036952811,66.33026344288848,39.909944069990985,1016.4829931408776,342,1310.0,41509.6,17893488.0,5763240.0,12130248.0,2238.640883394619,721.0346403571625,1517.6062430374564
505,andhra pradesh,prakasam,2014,Rabi,bajra,1169.0,1199.0,1.0256629597946962,,,,,361,1250.0,,3427116.0,2995608.0,85008.0,3341.366642201835,2920.6553394495413,82.88102752293578
506,andhra pradesh,prakasam,2014,Rabi,jowar,12887.0,19627.0,1.523007682160317,98.402729973875,123.519517111,0.0,0.0,349,1540.0,23309.78,3048825.0,853830.0,153435.0,2001.8447941611043,560.6209410505935,100.74473149233198
507,andhra pradesh,prakasam,2014,Rabi,ragi,936.0,1428.0,1.5256410256410255,,,,,328,1550.0,,3427116.0,2995608.0,85008.0,2246.3449411764705,1963.5077647058824,55.719529411764704
508,andhra pradesh,prakasam,2014,Rabi,rice,73533.0,284132.0,3.86400663647614,154.4117647,121.3235294,0.0,0.0,345,1380.0,52092.45,26872696.0,1891305.0,24981391.0,6954.619525319217,489.4673270346177,6465.1521982846
509,andhra pradesh,prakasam,2015,Rabi,maize,9328.0,53785.0,5.765973413379074,49.691358025,49.691358025,0.0,0.0,342,1325.0,43025.34,17893488.0,5763240.0,12130248.0,3103.2900634749467,999.5259406897834,2103.764122785163
510,andhra pradesh,prakasam,2015,Rabi,bajra,936.0,2096.0,2.23931623931624,,,,,361,1275.0,,3427116.0,2995608.0,85008.0,1530.4296641221372,1337.7333435114501,37.961587786259535
511,andhra pradesh,prakasam,2015,Rabi,jowar,12522.0,27361.0,2.18503433956237,29.760485164807488,17.585668152850268,3.9545364214438505,180.36987522459893,349,1580.0,20671.52,3048825.0,853830.0,153435.0,1395.3213204926722,390.7627374730456,70.22086436899237
512,andhra pradesh,prakasam,2015,Rabi,ragi,1183.0,2592.0,2.191039729501268,,,,,328,1650.0,,3427116.0,2995608.0,85008.0,1564.1505509259262,1367.2084351851854,38.798018518518525
513,andhra pradesh,prakasam,2015,Rabi,rice,30198.0,117249.0,3.882674349294655,130.08307201545225,71.32872839391126,41.03669470641317,1804.287646514923,345,1430.0,53108.28,26872696.0,1891305.0,24981391.0,6921.182046823427,487.11399150525807,6434.068055318169
514,andhra pradesh,prakasam,2016,Rabi,maize,6931.0,55739.0,8.041985283508874,,,,,342,1365.0,67284.98,17893488.0,5763240.0,12130248.0,2225.0087968567786,716.6439376379195,1508.3648592188592
515,andhra pradesh,prakasam,2016,Rabi,bajra,565.0,1122.0,1.9858407079646017,,,,,361,1330.0,,3427116.0,2995608.0,85008.0,1725.7758823529412,1508.4835294117647,42.80705882352941
516,andhra pradesh,prakasam,2016,Rabi,jowar,10786.0,8381.0,0.7770257741516781,,,,,349,1637.5,39771.88,3048825.0,853830.0,153435.0,3923.7115439685003,1098.8438587280755,197.464492304021
517,andhra pradesh,prakasam,2016,Rabi,ragi,940.0,1573.0,1.6734042553191488,,,,,328,1725.0,,3427116.0,2995608.0,85008.0,2047.9904895104896,1790.128111888112,50.79944055944056
518,andhra pradesh,prakasam,2016,Rabi,rice,20775.0,79721.0,3.837352587244284,,,,,345,1490.0,80303.72,26872696.0,1891305.0,24981391.0,7002.925946739254,492.8671413429335,6510.05880539632
519,andhra pradesh,prakasam,2017,Rabi,maize,16283.0,105335.0,6.46901676595222,34.03587444,14.349775780000002,0.0,0.0,342,1425.0,49333.13,17893488.0,5763240.0,12130248.0,2766.02900369298,890.8989122324015,1875.1300914605783
520,andhra pradesh,prakasam,2017,Rabi,bajra,583.0,1184.0,2.0308747855917666,,,,,361,1425.0,,3427116.0,2995608.0,85008.0,1687.5072871621624,1475.033331081081,41.857824324324326
521,andhra pradesh,prakasam,2017,Rabi,jowar,11615.0,6946.0,0.598019801980198,129.30412261213974,54.63192678248909,1.1462882096069869,267.1547023427948,349,1712.5,49333.13,3048825.0,853830.0,153435.0,5098.200745033113,1427.7620860927154,256.5717715231788
522,andhra pradesh,prakasam,2017,Rabi,ragi,722.0,1203.0,1.6662049861495845,,,,,328,1900.0,,3427116.0,2995608.0,85008.0,2056.83936159601,1797.8628229426433,51.01893266832918
523,andhra pradesh,prakasam,2017,Rabi,rice,19806.0,74035.0,3.7380086842371,201.21059371461865,136.65020526330508,0.0,0.0,345,1570.0,60845.66,26872696.0,1891305.0,24981391.0,7189.040548065103,505.9659192273924,6683.074628837711
524,andhra pradesh,prakasam,2018,Rabi,maize,4267.0,20243.0,4.744082493555191,273.6229165241102,125.63639994305083,57.18066271004237,70.62146892372881,342,,,17893488.0,5763240.0,12130248.0,3771.748915476955,1214.8271046781604,2556.9218107987945
525,andhra pradesh,prakasam,2018,Rabi,bajra,31.0,25.0,0.8064516129032258,,,,,361,,,3427116.0,2995608.0,85008.0,4249.62384,3714.5539200000003,105.40992000000001
526,andhra pradesh,prakasam,2018,Rabi,jowar,20714.0,3231.0,0.1559814618132664,43.71953379905455,18.196736595890908,0.0,58.74125874909092,349,,,3048825.0,853830.0,153435.0,19546.072748375118,5473.919721448468,983.6745868152276
527,andhra pradesh,prakasam,2018,Rabi,ragi,379.0,672.0,1.7730870712401057,,,,,328,,,3427116.0,2995608.0,85008.0,1932.852625,1689.48725,47.9435
528,andhra pradesh,prakasam,2018,Rabi,rice,37490.0,126566.0,3.375993598292878,179.5737668163677,88.46599402085201,0.0,0.0,345,,,26872696.0,1891305.0,24981391.0,7959.936894900684,560.2217376704644,7399.715157230219
529,andhra pradesh,prakasam,2019,Rabi,maize,8803.0,65565.0,7.4480290809951155,293.4617248943686,107.08008016042662,77.06214535520479,0.0,342,,,17893488.0,5763240.0,12130248.0,2402.4460438343626,773.7939711736444,1628.6520726607182
530,andhra pradesh,prakasam,2019,Rabi,bajra,247.0,568.0,2.299595141700405,,,,,361,,,3427116.0,2995608.0,85008.0,1490.3127676056338,1302.6675633802818,36.96650704225352
531,andhra pradesh,prakasam,2019,Rabi,jowar,7505.0,5951.0,0.7929380413057961,144.22961922387597,1.3774597494573644,0.0,0.0,349,,,3048825.0,853830.0,153435.0,3844.9725466308187,1076.792833137288,193.5018778356579
532,andhra pradesh,prakasam,2019,Rabi,ragi,494.0,569.0,1.1518218623481782,,,,,328,,,3427116.0,2995608.0,85008.0,2975.3871775043935,2600.756330404218,73.80307908611599
533,andhra pradesh,prakasam,2019,Rabi,rice,50503.0,191440.0,3.790665901035582,120.11671270718232,104.8936464088398,33.6671270718232,0.0,345,,,26872696.0,1891305.0,24981391.0,7089.175543710823,498.93740291997494,6590.238140790849
534,andhra pradesh,ranga reddy,2009,Rabi,maize,1149.0,5449.0,4.742384682332463,87.01930428119266,74.82033639174311,29.501146788990827,0.0,342,840.0,,17893488.0,5763240.0,12130248.0,3773.099231418609,1215.2620223894294,2557.8372090291796
535,andhra pradesh,rangareddi,2009,Rabi,jowar,5672.0,6262.0,1.1040197461212975,37.789183384669606,27.11765027129956,4.834741083171806,24.22907488986784,349,840.0,,3048825.0,853830.0,153435.0,2761.5674544873846,773.3829064196743,138.97849249441074
536,andhra pradesh,rangareddi,2009,Rabi,ragi,75.0,139.0,1.8533333333333333,59.479166665,28.02083333,8.854166665,0.0,328,840.0,,3427116.0,2995608.0,85008.0,1849.1633093525181,1616.3352517985613,45.867625899280576
537,andhra pradesh,ranga reddy,2009,Rabi,rice,15340.0,40498.0,2.640026075619296,142.5,143.75,37.5,0.0,345,1000.0,,26872696.0,1891305.0,24981391.0,10178.950976344511,716.3963331522544,9462.554643192256
538,andhra pradesh,rangareddi,2009,Rabi,wheat,994.0,849.0,0.8541247484909457,,,,,346,1100.0,,2779625.0,391852.0,1840863.0,3254.354829210836,458.7760753828033,2155.26245229682
539,andhra pradesh,ranga reddy,2010,Rabi,maize,1850.0,9796.0,5.295135135135135,94.6354949886842,145.16087094144737,9.81907894736842,0.0,342,880.0,,17893488.0,5763240.0,12130248.0,3379.231604736627,1088.402817476521,2290.8287872601063
540,andhra pradesh,rangareddi,2010,Rabi,jowar,4371.0,2631.0,0.6019217570350034,110.06460734140845,62.74898634253522,8.113262910845071,21.12676056338028,349,880.0,,3048825.0,853830.0,153435.0,5065.151681870012,1418.5066248574688,254.90854618015968
541,andhra pradesh,rangareddi,2010,Rabi,ragi,123.0,181.0,1.4715447154471544,71.7032967032967,37.91208790879121,0.0,0.0,328,880.0,,3427116.0,2995608.0,85008.0,2328.924132596685,2035.689414364641,57.767867403314916
542,andhra pradesh,ranga reddy,2010,Rabi,rice,21375.0,57264.0,2.6790175438596493,45.0,115.0,37.5,2083.3333335,345,1000.0,,26872696.0,1891305.0,24981391.0,10030.802546102263,705.9696209660519,9324.83292513621
543,andhra pradesh,rangareddi,2010,Rabi,wheat,793.0,1033.0,1.3026481715006306,,,,,346,1170.0,,2779625.0,391852.0,1840863.0,2133.826355275895,300.8118451113262,1413.1697570183928
544,andhra pradesh,ranga reddy,2011,Rabi,maize,2331.0,11212.0,4.80995280995281,106.27867746288798,71.77729982079622,7.813343454790823,109.64912280701756,342,980.0,,17893488.0,5763240.0,12130248.0,3720.0963724580806,1198.190549411345,2521.905823046736
545,andhra pradesh,ranga reddy,2011,Rabi,jowar,5152.0,3107.0,0.6030667701863354,22.5,57.5,0.0,0.0,349,990.0,,3048825.0,853830.0,153435.0,5055.534728033474,1415.813376247184,254.42456388799488
546,andhra pradesh,ranga reddy,2011,Rabi,ragi,112.0,198.0,1.7678571428571428,29.4,57.5,0.0,1500.0,328,1050.0,,3427116.0,2995608.0,85008.0,1938.5706666666667,1694.4853333333333,48.08533333333333
547,andhra pradesh,ranga reddy,2011,Rabi,rice,14333.0,35417.0,2.4710109537431104,91.3404799024948,59.78105509361746,12.125779625779623,997.6957726964658,345,1095.0,,26872696.0,1891305.0,24981391.0,10875.182871728266,765.3972545670158,10109.78561716125
548,andhra pradesh,rangareddi,2011,Rabi,wheat,678.0,896.0,1.3215339233038348,,,,,346,1285.0,,2779625.0,391852.0,1840863.0,2103.332310267857,296.5130089285714,1392.9744575892857
