,state,district,crop,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
2050,uttar pradesh,ghaziabad,wheat,95923.0,339200.0,4.377014914797889
2051,uttar pradesh,ghazipur,Maize,266.0,730.0,4.666666666666667
2052,uttar pradesh,ghazipur,barley,11801.0,25631.0,2.810981098109811
2053,uttar pradesh,ghazipur,ragi,15.0,22.0,1.4666666666666666
2054,uttar pradesh,ghazipur,rice,33.0,86.0,2.606060606060606
2055,uttar pradesh,ghazipur,wheat,193108.0,636359.0,3.445999805053448
2056,uttar pradesh,gonda,Maize,3885.0,8110.0,4.636363636363637
2057,uttar pradesh,gonda,barley,2796.0,6824.0,3.277955271565496
2058,uttar pradesh,gonda,ragi,14.0,21.0,1.5
2059,uttar pradesh,gonda,rice,15.0,32.0,2.555555555555556
2060,uttar pradesh,gonda,wheat,163109.0,510148.0,3.282003113781701
2061,uttar pradesh,gorakhpur,Maize,489.0,1452.0,4.666666666666667
2062,uttar pradesh,gorakhpur,barley,3851.0,8975.0,3.4501864677677143
2063,uttar pradesh,gorakhpur,ragi,38.0,56.0,1.4736842105263157
2064,uttar pradesh,gorakhpur,rice,298.0,479.0,2.798816568047337
2065,uttar pradesh,gorakhpur,wheat,192243.0,814341.0,4.2359981897910455
2066,uttar pradesh,hamirpur,Maize,1499.0,4200.0,3.551948051948052
2067,uttar pradesh,hamirpur,barley,4953.0,11024.0,2.974933155080214
2068,uttar pradesh,hamirpur,wheat,135069.0,410133.0,3.2713873039796173
2069,uttar pradesh,hapur,Maize,234.0,513.0,2.466666666666667
2070,uttar pradesh,hapur,barley,635.0,2209.0,4.213197969543147
2071,uttar pradesh,hapur,rice,249.0,715.0,2.8714859437751006
2072,uttar pradesh,hapur,wheat,44552.0,207835.0,4.7589989008976
2073,uttar pradesh,hardoi,Maize,2299.0,4251.0,2.6093432633716995
2074,uttar pradesh,hardoi,barley,8045.0,13517.0,3.010619469026549
2075,uttar pradesh,hardoi,rice,267.0,793.0,2.9700374531835205
2076,uttar pradesh,hardoi,wheat,341765.0,1176241.0,3.718001340392305
2077,uttar pradesh,haridwar,Maize,152.0,240.0,1.5789473684210529
2078,uttar pradesh,haridwar,barley,111.0,265.0,2.5308641975308643
2079,uttar pradesh,haridwar,wheat,47177.0,133030.0,2.8297030545392667
2080,uttar pradesh,hathras,Maize,744.0,1835.0,5.0
2081,uttar pradesh,hathras,barley,10337.0,33701.0,3.838170624450308
2082,uttar pradesh,hathras,rice,106.0,270.0,2.547169811320755
2083,uttar pradesh,hathras,wheat,99205.0,342160.0,4.14400335235466
2084,uttar pradesh,jalaun,Maize,212.0,753.0,3.55188679245283
2085,uttar pradesh,jalaun,barley,12762.0,25477.0,2.875128762733204
2086,uttar pradesh,jalaun,ragi,4.0,6.0,1.5
2087,uttar pradesh,jalaun,wheat,160362.0,581167.0,3.7330009461626728
2088,uttar pradesh,jaunpur,Maize,1529.0,4209.0,2.752779594506213
2089,uttar pradesh,jaunpur,barley,1143.0,2754.0,3.0634037819799778
2090,uttar pradesh,jaunpur,ragi,7.0,10.0,1.4285714285714286
2091,uttar pradesh,jaunpur,rice,205.0,575.0,2.804878048780488
2092,uttar pradesh,jaunpur,wheat,219050.0,784260.0,3.710997757104867
2093,uttar pradesh,jhansi,Maize,415.0,1475.0,3.5542168674698797
2094,uttar pradesh,jhansi,barley,8532.0,21598.0,2.919437685861044
2095,uttar pradesh,jhansi,ragi,4.0,6.0,1.5
2096,uttar pradesh,jhansi,rice,2.0,4.0,2.0
2097,uttar pradesh,jhansi,wheat,182907.0,595918.0,3.417169504508742
2098,uttar pradesh,kannauj,Maize,19748.0,36301.0,2.467915049097968
2099,uttar pradesh,kannauj,barley,1989.0,5385.0,3.285390713476784
2100,uttar pradesh,kannauj,rice,10.0,40.0,4.0
2101,uttar pradesh,kannauj,wheat,80792.0,358888.0,4.599712908848559
2102,uttar pradesh,kanpur dehat,Maize,1557.0,3300.0,2.730188679245283
2103,uttar pradesh,kanpur dehat,barley,8139.0,22813.0,3.5801509261376627
2104,uttar pradesh,kanpur dehat,rice,101.0,352.0,3.485148514851485
2105,uttar pradesh,kanpur dehat,wheat,127503.0,556044.0,4.587821782178218
2106,uttar pradesh,kanpur nagar,Maize,3056.0,7578.0,2.535296085647374
2107,uttar pradesh,kanpur nagar,barley,16861.0,36814.0,3.12375
2108,uttar pradesh,kanpur nagar,rice,5.0,17.0,3.4
2109,uttar pradesh,kanpur nagar,wheat,219787.0,723117.0,4.166454622561493
2110,uttar pradesh,kasganj,Maize,7473.0,13818.0,2.466961498439126
2111,uttar pradesh,kasganj,barley,3527.0,12058.0,4.180998613037448
2112,uttar pradesh,kasganj,rice,38.0,79.0,3.2222222222222223
2113,uttar pradesh,kasganj,wheat,98653.0,415053.0,4.263994904406251
2114,uttar pradesh,kaushambi,Maize,552.0,1263.0,4.636363636363637
2115,uttar pradesh,kaushambi,barley,6610.0,12327.0,3.350408719346049
2116,uttar pradesh,kaushambi,wheat,77095.0,269358.0,3.4938452558531683
2117,uttar pradesh,kheri,Maize,2801.0,5223.0,4.647058823529412
2118,uttar pradesh,kheri,barley,1052.0,2126.0,3.1451612903225805
2119,uttar pradesh,kheri,rice,3707.0,9001.0,3.383880348982136
2120,uttar pradesh,kheri,wheat,204074.0,841915.0,4.251001004791695
2121,uttar pradesh,kushi nagar,Maize,5592.0,17573.0,6.19987063389392
2122,uttar pradesh,kushi nagar,barley,212.0,531.0,3.451923076923077
2123,uttar pradesh,kushi nagar,ragi,39.0,57.0,1.6875
2124,uttar pradesh,kushi nagar,rice,1003.0,2911.0,2.902293120638085
2125,uttar pradesh,kushi nagar,wheat,120236.0,441528.0,3.696001205414319
2126,uttar pradesh,lalitpur,Maize,1.0,2.0,2.0
2127,uttar pradesh,lalitpur,barley,9798.0,32529.0,3.319963257807716
2128,uttar pradesh,lalitpur,rice,3.0,2.0,1.0
2129,uttar pradesh,lalitpur,wheat,188237.0,642076.0,3.4109978378320944
2130,uttar pradesh,lucknow,Maize,175.0,339.0,4.5
2131,uttar pradesh,lucknow,barley,1459.0,2282.0,2.8125
2132,uttar pradesh,lucknow,ragi,2.0,3.0,1.5
2133,uttar pradesh,lucknow,rice,7.0,12.0,2.0
2134,uttar pradesh,lucknow,wheat,95132.0,284658.0,3.604999873356805
2135,uttar pradesh,maharajganj,Maize,461.0,968.0,4.75
2136,uttar pradesh,maharajganj,barley,273.0,683.0,3.4482758620689653
2137,uttar pradesh,maharajganj,ragi,1.0,2.0,2.0
2138,uttar pradesh,maharajganj,rice,214.0,588.0,2.75
2139,uttar pradesh,maharajganj,wheat,154351.0,610212.0,4.130002504213169
2140,uttar pradesh,mahoba,Maize,1392.0,4946.0,3.55316091954023
2141,uttar pradesh,mahoba,barley,10701.0,24141.0,2.974960567823344
2142,uttar pradesh,mahoba,wheat,84331.0,242804.0,2.879178475293783
2143,uttar pradesh,mainpuri,Maize,1319.0,3491.0,2.646702047005307
2144,uttar pradesh,mainpuri,barley,5596.0,18244.0,4.477885652642934
2145,uttar pradesh,mainpuri,rice,216.0,570.0,3.272727272727273
2146,uttar pradesh,mainpuri,wheat,161770.0,678878.0,4.44100061491764
2147,uttar pradesh,mathura,Maize,56.0,100.0,2.189189189189189
2148,uttar pradesh,mathura,barley,14635.0,47484.0,3.477917644548752
2149,uttar pradesh,mathura,rice,7.0,12.0,1.7142857142857142
2150,uttar pradesh,mathura,wheat,209170.0,850331.0,4.17399777146195
2151,uttar pradesh,mau,Maize,292.0,546.0,4.235849056603773
2152,uttar pradesh,mau,barley,3265.0,7477.0,3.19803250641574
2153,uttar pradesh,mau,ragi,9.0,13.0,1.5
2154,uttar pradesh,mau,wheat,95550.0,367772.0,3.8490005232862377
2155,uttar pradesh,meerut,Maize,844.0,1289.0,2.57088122605364
2156,uttar pradesh,meerut,barley,354.0,1133.0,4.2105263157894735
2157,uttar pradesh,meerut,rice,187.0,544.0,2.962962962962963
2158,uttar pradesh,meerut,wheat,87795.0,373423.0,4.663998001623681
2159,uttar pradesh,mirzapur,Maize,396.0,1109.0,4.625
2160,uttar pradesh,mirzapur,barley,13319.0,11748.0,2.7461430575035064
2161,uttar pradesh,mirzapur,ragi,22.0,37.0,1.681818181818182
2162,uttar pradesh,mirzapur,wheat,114486.0,303796.0,3.1460585725529184
2163,uttar pradesh,moradabad,Maize,1911.0,3176.0,2.4782608695652173
2164,uttar pradesh,moradabad,barley,334.0,786.0,3.0
2165,uttar pradesh,moradabad,ragi,2.0,3.0,1.5
2166,uttar pradesh,moradabad,rice,713.0,1556.0,2.759433962264151
2167,uttar pradesh,moradabad,wheat,213188.0,653948.0,4.000998116597377
2168,uttar pradesh,muzaffarnagar,Maize,161.0,254.0,4.666666666666667
2169,uttar pradesh,muzaffarnagar,barley,1332.0,3036.0,3.276729559748428
2170,uttar pradesh,muzaffarnagar,rice,109.0,263.0,3.0
2171,uttar pradesh,muzaffarnagar,wheat,136640.0,525995.0,4.247005035013601
2172,uttar pradesh,nainital,barley,1034.0,1339.0,1.2949709864603485
2173,uttar pradesh,nainital,ragi,3500.0,4741.0,1.3545714285714283
2174,uttar pradesh,nainital,rice,53.0,145.0,3.025
2175,uttar pradesh,nainital,wheat,29374.0,78319.0,2.666269490025192
2176,uttar pradesh,pauri garhwal,barley,7950.0,9328.0,1.1922480620155038
2177,uttar pradesh,pauri garhwal,ragi,27096.0,38013.0,1.402900797165633
2178,uttar pradesh,pauri garhwal,wheat,42361.0,47819.0,1.2992881208564286
2179,uttar pradesh,pilibhit,Maize,2233.0,5510.0,2.467532467532468
2180,uttar pradesh,pilibhit,barley,398.0,683.0,3.0
2181,uttar pradesh,pilibhit,ragi,2.0,3.0,1.5
2182,uttar pradesh,pilibhit,rice,11762.0,36333.0,3.2760257356818903
2183,uttar pradesh,pilibhit,wheat,173247.0,658762.0,4.442000498978443
2184,uttar pradesh,pithoragarh,barley,6801.0,8820.0,1.2968681076312307
2185,uttar pradesh,pithoragarh,ragi,12889.0,19103.0,1.4821165334781596
2186,uttar pradesh,pithoragarh,wheat,44041.0,65721.0,1.4922685679253422
2187,uttar pradesh,pratapgarh,Maize,85.0,178.0,4.6
2188,uttar pradesh,pratapgarh,barley,3301.0,6288.0,3.350837988826816
2189,uttar pradesh,pratapgarh,ragi,14.0,24.0,1.7142857142857142
2190,uttar pradesh,pratapgarh,wheat,169728.0,514761.0,3.43499939194941
2191,uttar pradesh,rae bareli,Maize,139.0,337.0,4.621621621621622
2192,uttar pradesh,rae bareli,barley,5352.0,10279.0,2.797536945812808
2193,uttar pradesh,rae bareli,ragi,56.0,95.0,1.6964285714285714
2194,uttar pradesh,rae bareli,rice,4.0,8.0,2.0
2195,uttar pradesh,rae bareli,wheat,189172.0,477643.0,3.446003109025141
2196,uttar pradesh,rampur,Maize,311.0,1085.0,3.4887459807073955
2197,uttar pradesh,rampur,barley,3251.0,7192.0,3.0
2198,uttar pradesh,rampur,rice,8614.0,21213.0,2.8749741254398677
2199,uttar pradesh,rampur,wheat,149252.0,639706.0,4.298001854365149
2200,uttar pradesh,rudra prayag,barley,1057.0,1379.0,1.4057084607543324
2201,uttar pradesh,rudra prayag,ragi,5989.0,7814.0,1.304725329771247
2202,uttar pradesh,rudra prayag,wheat,9802.0,12286.0,1.2575230296827022
2203,uttar pradesh,saharanpur,Maize,192.0,277.0,2.782608695652174
2204,uttar pradesh,saharanpur,barley,267.0,621.0,4.181818181818182
2205,uttar pradesh,saharanpur,rice,1396.0,3162.0,2.7
2206,uttar pradesh,saharanpur,wheat,139357.0,472283.0,4.217000758962453
2207,uttar pradesh,sambhal,Maize,15236.0,28172.0,2.481316229782488
2208,uttar pradesh,sambhal,barley,821.0,2295.0,3.277337559429477
2209,uttar pradesh,sambhal,wheat,143456.0,572194.0,4.122999546047369
2210,uttar pradesh,sant kabeer nagar,Maize,185.0,599.0,3.2378378378378376
2211,uttar pradesh,sant kabeer nagar,barley,674.0,2189.0,3.2477744807121662
2212,uttar pradesh,sant kabeer nagar,ragi,9.0,13.0,1.5
2213,uttar pradesh,sant kabeer nagar,rice,284.0,893.0,3.1443661971830985
2214,uttar pradesh,sant kabeer nagar,wheat,92660.0,355399.0,3.905998593221084
2215,uttar pradesh,sant ravidas nagar,Maize,53.0,159.0,3.5
2216,uttar pradesh,sant ravidas nagar,barley,1759.0,1848.0,3.233502538071066
2217,uttar pradesh,sant ravidas nagar,ragi,2.0,3.0,1.5
2218,uttar pradesh,sant ravidas nagar,rice,427.0,1313.0,3.0749414519906324
2219,uttar pradesh,sant ravidas nagar,wheat,49437.0,186639.0,3.80600758595375
2220,uttar pradesh,shahjahanpur,Maize,423.0,929.0,2.551839464882943
2221,uttar pradesh,shahjahanpur,barley,3295.0,9004.0,3.2784313725490195
2222,uttar pradesh,shahjahanpur,rice,9566.0,33816.0,3.53501986201129
2223,uttar pradesh,shahjahanpur,wheat,272458.0,1216792.0,4.465980077663346
2224,uttar pradesh,shamli,Maize,33.0,61.0,3.0
2225,uttar pradesh,shamli,barley,175.0,503.0,3.2739726027397262
2226,uttar pradesh,shamli,rice,650.0,1624.0,3.4148936170212765
2227,uttar pradesh,shamli,wheat,53363.0,231711.0,4.75900100638748
2228,uttar pradesh,shravasti,Maize,597.0,1678.0,4.571428571428571
2229,uttar pradesh,shravasti,barley,406.0,974.0,3.272727272727273
2230,uttar pradesh,shravasti,ragi,1.0,1.0,1.0
2231,uttar pradesh,shravasti,rice,12.0,27.0,2.25
2232,uttar pradesh,shravasti,wheat,93469.0,246948.0,3.420995760950877
2233,uttar pradesh,siddharth nagar,Maize,524.0,1472.0,3.3461538461538463
2234,uttar pradesh,siddharth nagar,barley,1224.0,3378.0,3.333333333333333
2235,uttar pradesh,siddharth nagar,ragi,27.0,39.0,1.6923076923076923
2236,uttar pradesh,siddharth nagar,rice,1681.0,4804.0,2.857822724568709
2237,uttar pradesh,siddharth nagar,wheat,167255.0,689815.0,4.375
2238,uttar pradesh,sitapur,Maize,1316.0,1800.0,5.0
2239,uttar pradesh,sitapur,barley,6871.0,10747.0,3.137876386687797
2240,uttar pradesh,sitapur,ragi,1.0,2.0,2.0
2241,uttar pradesh,sitapur,rice,75.0,175.0,2.929824561403509
2242,uttar pradesh,sitapur,wheat,223913.0,715562.0,3.479998442132526
2243,uttar pradesh,sonbhadra,Maize,217.0,608.0,4.642857142857143
2244,uttar pradesh,sonbhadra,barley,18614.0,22382.0,2.862919808087731
2245,uttar pradesh,sonbhadra,ragi,156.0,239.0,1.6950354609929077
2246,uttar pradesh,sonbhadra,wheat,68750.0,156734.0,2.703988682630598
2247,uttar pradesh,sultanpur,Maize,565.0,1108.0,4.5
2248,uttar pradesh,sultanpur,barley,2561.0,5904.0,3.1852836879432624
2249,uttar pradesh,sultanpur,ragi,97.0,164.0,1.690721649484536
2250,uttar pradesh,sultanpur,rice,18.0,38.0,2.235294117647059
2251,uttar pradesh,sultanpur,wheat,169501.0,478331.0,4.173999866234796
2252,uttar pradesh,tehri garhwal,barley,3483.0,4602.0,1.3212747631352282
2253,uttar pradesh,tehri garhwal,ragi,16693.0,22846.0,1.368597615767088
2254,uttar pradesh,tehri garhwal,wheat,34440.0,48905.0,1.4200058072009292
2255,uttar pradesh,udam singh nagar,Maize,26.0,41.0,1.5769230769230769
2256,uttar pradesh,udam singh nagar,barley,89.0,175.0,2.536231884057971
2257,uttar pradesh,udam singh nagar,rice,3393.0,10433.0,3.0748600058944886
2258,uttar pradesh,udam singh nagar,wheat,84045.0,274722.0,3.308747546038131
2259,uttar pradesh,unnao,Maize,1982.0,3718.0,2.468864468864469
2260,uttar pradesh,unnao,barley,6360.0,9948.0,2.949960906958561
2261,uttar pradesh,unnao,ragi,8.0,12.0,1.6666666666666667
2262,uttar pradesh,unnao,rice,11.0,22.0,2.0
2263,uttar pradesh,unnao,wheat,244358.0,937039.0,3.873998982962556
2264,uttar pradesh,uttar kashi,barley,395.0,522.0,1.3324022346368716
2265,uttar pradesh,uttar kashi,ragi,5491.0,8658.0,1.576761974139501
2266,uttar pradesh,uttar kashi,wheat,15206.0,20802.0,1.475742951485903
2267,uttar pradesh,varanasi,Maize,435.0,1231.0,2.829885057471264
2268,uttar pradesh,varanasi,barley,826.0,1442.0,2.4742014742014744
2269,uttar pradesh,varanasi,ragi,3.0,4.0,1.3333333333333333
2270,uttar pradesh,varanasi,wheat,76433.0,241128.0,3.495976686529512
2271,uttarakhand,almora,barley,3698.0,4162.0,1.3646586345381526
2272,uttarakhand,almora,wheat,45193.0,52461.0,1.4954789673699385
2273,uttarakhand,bageshwar,barley,2867.0,4341.0,1.6561546286876907
2274,uttarakhand,bageshwar,wheat,17565.0,27871.0,1.9116331096196868
2275,uttarakhand,chamoli,barley,2030.0,2889.0,1.698125404007757
2276,uttarakhand,chamoli,wheat,15295.0,25282.0,1.9863530545075057
2277,uttarakhand,champawat,Maize,19.0,31.0,2.5
2278,uttarakhand,champawat,barley,1555.0,2657.0,1.882147024504084
2279,uttarakhand,champawat,rice,3.0,4.0,1.3333333333333333
2280,uttarakhand,champawat,wheat,12969.0,19635.0,2.7560055588644032
2281,uttarakhand,dehradun,Maize,7.0,13.0,2.5
2282,uttarakhand,dehradun,barley,1301.0,1988.0,2.26867627785059
2283,uttarakhand,dehradun,wheat,25386.0,51864.0,2.9768061102936025
2284,uttarakhand,haridwar,Maize,102.0,163.0,2.4285714285714284
2285,uttarakhand,haridwar,barley,72.0,85.0,2.0
2286,uttarakhand,haridwar,rice,48.0,151.0,3.75
2287,uttarakhand,haridwar,wheat,48301.0,175292.0,3.9770396587712136
2288,uttarakhand,nainital,Maize,2.0,3.0,2.0
2289,uttarakhand,nainital,barley,1149.0,1682.0,1.8342420937840784
2290,uttarakhand,nainital,rice,196.0,692.0,3.844444444444445
2291,uttarakhand,nainital,wheat,27861.0,83171.0,3.966568103777184
2292,uttarakhand,pauri garhwal,barley,7233.0,7524.0,1.5801403130059364
2293,uttarakhand,pauri garhwal,wheat,35720.0,41765.0,2.037609561752988
2294,uttarakhand,pithoragarh,Maize,54.0,87.0,1.6111111111111112
2295,uttarakhand,pithoragarh,barley,4389.0,6818.0,1.632817153067302
2296,uttarakhand,pithoragarh,wheat,28203.0,46059.0,1.890855984740105
2297,uttarakhand,rudra prayag,barley,1689.0,2205.0,1.62533215234721
2298,uttarakhand,rudra prayag,wheat,11333.0,16347.0,1.6453822137173937
2299,uttarakhand,tehri garhwal,barley,3282.0,3719.0,1.704217536071032
2300,uttarakhand,tehri garhwal,wheat,31952.0,50045.0,2.111362258117868
2301,uttarakhand,udam singh nagar,Maize,344.0,459.0,2.4705882352941178
2302,uttarakhand,udam singh nagar,barley,77.0,91.0,2.0
2303,uttarakhand,udam singh nagar,rice,17175.0,61220.0,4.778946178199909
2304,uttarakhand,udam singh nagar,wheat,105961.0,471000.0,4.44503166259284
2305,uttarakhand,uttar kashi,barley,357.0,529.0,2.0491803278688523
2306,uttarakhand,uttar kashi,wheat,13565.0,21570.0,1.9012332775919727
2307,west bengal,alipurduar,Maize,25295.0,137059.0,6.4119366626065775
2308,west bengal,alipurduar,rice,4575.0,14016.0,3.106607713092606
2309,west bengal,alipurduar,wheat,6913.0,15188.0,2.7064707721162864
2310,west bengal,bankura,Maize,394.0,1296.0,3.2893401015228427
2311,west bengal,bankura,barley,15.0,18.0,1.2
2312,west bengal,bankura,rice,67600.0,192173.0,3.407332347040107
2313,west bengal,bankura,wheat,10590.0,23979.0,2.6626336522228478
2314,west bengal,birbhum,Maize,1150.0,2680.0,2.3304347826086955
2315,west bengal,birbhum,barley,241.0,378.0,2.0
2316,west bengal,birbhum,rice,88290.0,299182.0,3.819359262997179
2317,west bengal,birbhum,wheat,35116.0,99698.0,3.0086720165674348
2318,west bengal,coochbehar,Maize,39200.0,240825.0,6.834146341463415
2319,west bengal,coochbehar,barley,10.0,19.0,2.0
2320,west bengal,coochbehar,ragi,76.0,24.0,0.3157894736842105
2321,west bengal,coochbehar,rice,67270.0,209273.0,3.810020572760209
2322,west bengal,coochbehar,wheat,26145.0,49810.0,3.0114864864864863
2323,west bengal,darjeeling,Maize,6550.0,15125.0,5.0
2324,west bengal,darjeeling,barley,510.0,764.0,1.9130434782608696
2325,west bengal,darjeeling,ragi,9529.0,10663.0,1.1190051421975025
2326,west bengal,darjeeling,rice,2421.0,6506.0,3.5
2327,west bengal,darjeeling,wheat,4360.0,6420.0,3.011627906976744
2328,west bengal,dinajpur dakshin,Maize,3730.0,26670.0,7.150134048257373
2329,west bengal,dinajpur dakshin,barley,54.0,50.0,1.2258064516129032
2330,west bengal,dinajpur dakshin,rice,43306.0,137644.0,3.470750944843074
2331,west bengal,dinajpur dakshin,wheat,43627.0,130132.0,3.972555289102052
2332,west bengal,dinajpur uttar,Maize,95750.0,927475.0,9.686422976501303
2333,west bengal,dinajpur uttar,barley,332.0,469.0,2.0
2334,west bengal,dinajpur uttar,ragi,972.0,802.0,0.8251028806584362
2335,west bengal,dinajpur uttar,rice,98592.0,338462.0,3.90729944702908
2336,west bengal,dinajpur uttar,wheat,46687.0,112268.0,2.8961922030825025
2337,west bengal,hooghly,Maize,335.0,856.0,2.607003891050584
2338,west bengal,hooghly,rice,112009.0,325885.0,3.6840507054357943
2339,west bengal,hooghly,wheat,1567.0,3690.0,3.1
2340,west bengal,howrah,Maize,152.0,387.0,3.2521008403361344
2341,west bengal,howrah,rice,58326.0,170270.0,3.7461307538358906
2342,west bengal,howrah,wheat,994.0,2120.0,2.808080808080808
2343,west bengal,jalpaiguri,Maize,10280.0,44007.0,5.015042735042735
2344,west bengal,jalpaiguri,barley,833.0,812.0,1.9
2345,west bengal,jalpaiguri,ragi,228.0,197.0,0.8640350877192983
2346,west bengal,jalpaiguri,rice,23467.0,59187.0,2.9904158633985127
2347,west bengal,jalpaiguri,wheat,26652.0,51873.0,3.850408217013432
2348,west bengal,jhargram,Maize,1465.0,3360.0,2.2935153583617747
2349,west bengal,jhargram,rice,14492.0,48755.0,3.631116407239145
2350,west bengal,jhargram,wheat,1369.0,3165.0,2.81404958677686
2351,west bengal,kalimpong,Maize,11560.0,33293.0,2.880017301038062
2352,west bengal,kalimpong,barley,495.0,693.0,2.6
2353,west bengal,kalimpong,wheat,216.0,650.0,3.009259259259259
2354,west bengal,maldah,Maize,48204.0,425926.0,8.835905733963987
2355,west bengal,maldah,barley,3004.0,3048.0,2.0442655935613683
2356,west bengal,maldah,rice,72795.0,273642.0,4.479398909787359
2357,west bengal,maldah,wheat,55094.0,145980.0,3.4966813125175285
2358,west bengal,medinipur east,Maize,128.0,205.0,1.6083333333333334
2359,west bengal,medinipur east,rice,168746.0,590050.0,4.043043511679745
2360,west bengal,medinipur east,wheat,702.0,1830.0,2.7932489451476794
2361,west bengal,medinipur west,Maize,1871.0,6470.0,3.458043826830572
2362,west bengal,medinipur west,rice,198012.0,719225.0,3.78732865404893
2363,west bengal,medinipur west,wheat,16395.0,33869.0,2.793732970027248
2364,west bengal,murshidabad,Maize,50300.0,336096.0,6.68182902584493
2365,west bengal,murshidabad,barley,1661.0,2340.0,1.9581749049429655
2366,west bengal,murshidabad,rice,141921.0,513370.0,4.037330875333312
2367,west bengal,murshidabad,wheat,137732.0,373460.0,3.048387096774193
2368,west bengal,nadia,Maize,23466.0,103583.0,4.444787049527847
2369,west bengal,nadia,barley,602.0,596.0,1.9580838323353291
2370,west bengal,nadia,rice,158907.0,552776.0,4.126216462391537
2371,west bengal,nadia,wheat,60417.0,149020.0,3.405823058023926
2372,west bengal,paraganas north,Maize,418.0,1034.0,3.534482758620689
2373,west bengal,paraganas north,rice,114251.0,425881.0,3.7692157187363606
2374,west bengal,paraganas north,wheat,16621.0,34176.0,3.0864864864864865
2375,west bengal,paraganas south,Maize,755.0,1486.0,2.6142131979695438
2376,west bengal,paraganas south,barley,17.0,15.0,0.9285714285714286
2377,west bengal,paraganas south,rice,84726.0,333165.0,3.9322640039657246
2378,west bengal,paraganas south,wheat,3868.0,11375.0,3.0816326530612246
2379,west bengal,paschim bardhaman,Maize,907.0,2041.0,2.3260869565217392
2380,west bengal,paschim bardhaman,rice,522.0,1845.0,3.5825242718446604
2381,west bengal,paschim bardhaman,wheat,1045.0,3946.0,4.247578040904198
2382,west bengal,purba bardhaman,Maize,684.0,1470.0,2.6845238095238093
2383,west bengal,purba bardhaman,barley,173.0,200.0,1.1944444444444444
2384,west bengal,purba bardhaman,rice,249525.0,882289.0,3.8747911820514274
2385,west bengal,purba bardhaman,wheat,6310.0,15280.0,3.411027568922306
2386,west bengal,purulia,Maize,849.0,2458.0,6.273846153846153
2387,west bengal,purulia,ragi,84.0,29.0,0.3452380952380952
2388,west bengal,purulia,rice,3576.0,8650.0,3.1142857142857143
2389,west bengal,purulia,wheat,4599.0,9944.0,2.559364133134625
