,state,district,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),crop
484,Andhra Pradesh, SRIKAKULAM,2014,Kharif,196.0,522.0,2.663265306122449,bajra
485,Andhra Pradesh, SRIKAKULAM,2015,Kharif,176.0,444.0,2.522727272727273,bajra
486,Andhra Pradesh, SRIKAKULAM,2016,Kharif,125.0,420.0,3.36,bajra
487,Andhra Pradesh, SRIKAKULAM,2017,Kharif,87.0,291.0,3.3448275862068964,bajra
488,Andhra Pradesh, SRIKAKULAM,2018,Kharif,84.0,140.0,1.6666666666666667,bajra
489,Andhra Pradesh, SRIKAKULAM,2019,Kharif,83.0,127.0,1.5301204819277108,bajra
490,Andhra Pradesh, VISAKHAPATANAM,1997,Kharif,17700.0,9700.0,0.5480225988700564,bajra
491,Andhra Pradesh, VISAKHAPATANAM,1998,Kharif,25000.0,28700.0,1.148,bajra
492,Andhra Pradesh, VISAKHAPATANAM,1999,Kharif,18351.0,16956.0,0.9239823442864149,bajra
493,Andhra Pradesh, VISAKHAPATANAM,2000,Kharif,17746.0,19663.0,1.1080243435140313,bajra
494,Andhra Pradesh, VISAKHAPATANAM,2001,Kharif,15686.0,13019.0,0.8299757745760551,bajra
495,Andhra Pradesh, VISAKHAPATANAM,2002,Kharif,14123.0,8897.0,0.6299653048219217,bajra
496,Andhra Pradesh, VISAKHAPATANAM,2003,Kharif,17771.0,20312.0,1.1429857633222666,bajra
497,Andhra Pradesh, VISAKHAPATANAM,2004,Kharif,12458.0,13093.0,1.0509712634451758,bajra
498,Andhra Pradesh, VISAKHAPATANAM,2005,Kharif,8319.0,4634.0,0.5570381055415314,bajra
499,Andhra Pradesh, VISAKHAPATANAM,2006,Kharif,8197.0,7525.0,0.9180187873612298,bajra
500,Andhra Pradesh, VISAKHAPATANAM,2007,Kharif,7000.0,6000.0,0.8571428571428571,bajra
501,Andhra Pradesh, VISAKHAPATANAM,2008,Kharif,6287.0,5105.0,0.8119930014315254,bajra
502,Andhra Pradesh, VISAKHAPATANAM,2009,Kharif,4829.0,5380.0,1.1141022986125493,bajra
503,Andhra Pradesh, VISAKHAPATANAM,2010,Kharif,5978.0,5207.0,0.8710270993643359,bajra
504,Andhra Pradesh, VISAKHAPATANAM,2011,Kharif,4638.0,5079.0,1.095084087968952,bajra
505,Andhra Pradesh, VISAKHAPATANAM,2012,Kharif,4000.0,4000.0,1.0,bajra
506,Andhra Pradesh, VISAKHAPATANAM,2013,Kharif,3179.0,2190.0,0.6888958792072979,bajra
507,Andhra Pradesh, VISAKHAPATANAM,2014,Kharif,2395.0,2170.0,0.906054279749478,bajra
508,Andhra Pradesh, VISAKHAPATANAM,2015,Kharif,2506.0,2448.0,0.9768555466879489,bajra
509,Andhra Pradesh, VISAKHAPATANAM,2016,Kharif,1731.0,1816.0,1.049104563835933,bajra
510,Andhra Pradesh, VISAKHAPATANAM,2017,Kharif,1696.0,2047.0,1.2069575471698113,bajra
511,Andhra Pradesh, VISAKHAPATANAM,2018,Kharif,1517.0,1716.0,1.131179960448253,bajra
512,Andhra Pradesh, VISAKHAPATANAM,2019,Kharif,1057.0,1101.0,1.04162724692526,bajra
513,Andhra Pradesh, VIZIANAGARAM,1997,Kharif,4500.0,4600.0,1.0222222222222221,bajra
514,Andhra Pradesh, VIZIANAGARAM,1998,Kharif,4100.0,5400.0,1.3170731707317074,bajra
515,Andhra Pradesh, VIZIANAGARAM,1999,Kharif,3910.0,3715.0,0.9501278772378516,bajra
516,Andhra Pradesh, VIZIANAGARAM,2000,Kharif,3619.0,4082.0,1.1279358938933406,bajra
517,Andhra Pradesh, VIZIANAGARAM,2001,Kharif,2724.0,2956.0,1.0851688693098385,bajra
518,Andhra Pradesh, VIZIANAGARAM,2002,Kharif,3090.0,2735.0,0.8851132686084142,bajra
519,Andhra Pradesh, VIZIANAGARAM,2003,Kharif,1565.0,2038.0,1.3022364217252396,bajra
520,Andhra Pradesh, VIZIANAGARAM,2004,Kharif,1693.0,1297.0,0.7660956881275842,bajra
521,Andhra Pradesh, VIZIANAGARAM,2005,Kharif,973.0,683.0,0.7019527235354573,bajra
522,Andhra Pradesh, VIZIANAGARAM,2006,Kharif,1609.0,1878.0,1.1671845866998136,bajra
523,Andhra Pradesh, VIZIANAGARAM,2007,Kharif,2000.0,2000.0,1.0,bajra
524,Andhra Pradesh, VIZIANAGARAM,2008,Kharif,1351.0,1374.0,1.0170244263508512,bajra
525,Andhra Pradesh, VIZIANAGARAM,2009,Kharif,846.0,890.0,1.0520094562647755,bajra
527,Andhra Pradesh, VIZIANAGARAM,2010,Kharif,619.0,355.0,0.5735056542810986,bajra
528,Andhra Pradesh, VIZIANAGARAM,2011,Kharif,146.0,113.0,0.773972602739726,bajra
529,Andhra Pradesh, VIZIANAGARAM,2013,Kharif,207.0,182.0,0.8792270531400966,bajra
531,Andhra Pradesh, VIZIANAGARAM,2014,Kharif,132.0,95.0,0.7196969696969697,bajra
532,Andhra Pradesh, VIZIANAGARAM,2015,Kharif,196.0,356.0,1.816326530612245,bajra
533,Andhra Pradesh, VIZIANAGARAM,2016,Kharif,90.0,110.0,1.2222222222222223,bajra
534,Andhra Pradesh, VIZIANAGARAM,2017,Kharif,110.0,160.0,1.4545454545454546,bajra
535,Andhra Pradesh, VIZIANAGARAM,2018,Kharif,82.0,92.0,1.1219512195121952,bajra
536,Andhra Pradesh, VIZIANAGARAM,2019,Kharif,34.0,41.0,1.2058823529411764,bajra
537,Andhra Pradesh, WARANGAL,1997,Kharif,200.0,100.0,0.5,bajra
538,Andhra Pradesh, WARANGAL,1998,Kharif,500.0,200.0,0.4,bajra
539,Andhra Pradesh, WARANGAL,1999,Kharif,154.0,122.0,0.7922077922077922,bajra
541,Andhra Pradesh, WARANGAL,2000,Kharif,79.0,47.0,0.5949367088607594,bajra
543,Andhra Pradesh, WARANGAL,2001,Kharif,55.0,26.0,0.4727272727272727,bajra
544,Andhra Pradesh, WARANGAL,2002,Kharif,49.0,23.0,0.46938775510204084,bajra
545,Andhra Pradesh, WARANGAL,2003,Kharif,62.0,38.0,0.6129032258064516,bajra
547,Andhra Pradesh, WARANGAL,2004,Kharif,25.0,8.0,0.32,bajra
548,Andhra Pradesh, WARANGAL,2005,Kharif,73.0,46.0,0.6301369863013698,bajra
549,Andhra Pradesh, WARANGAL,2006,Kharif,22.0,8.0,0.36363636363636365,bajra
551,Andhra Pradesh, WARANGAL,2010,Kharif,9.0,7.0,0.7777777777777778,bajra
553,Andhra Pradesh, WEST GODAVARI,2003,Kharif,75.0,102.0,1.36,bajra
554,Andhra Pradesh, WEST GODAVARI,2004,Kharif,65.0,71.0,1.0923076923076922,bajra
555,Andhra Pradesh, WEST GODAVARI,2005,Kharif,40.0,48.0,1.2,bajra
556,Bihar, ARARIA,1999,Kharif,305.0,187.0,0.6131147540983607,bajra
557,Bihar, ARARIA,2000,Kharif,23.0,19.0,0.8260869565217391,bajra
558,Bihar, AURANGABAD,2005,Kharif,4.0,4.0,1.0,bajra
559,Bihar, BANKA,1998,Kharif,44.0,26.0,0.5909090909090909,bajra
560,Bihar, BANKA,2000,Kharif,2.0,2.0,1.0,bajra
561,Bihar, BANKA,2002,Kharif,9.0,9.0,1.0,bajra
562,Bihar, BANKA,2003,Kharif,17.0,18.0,1.0588235294117647,bajra
563,Bihar, BANKA,2004,Kharif,9.0,10.0,1.1111111111111112,bajra
564,Bihar, BEGUSARAI,2016,Kharif,10.0,11.0,1.1,bajra
565,Bihar, BHAGALPUR,1998,Kharif,47.0,28.0,0.5957446808510638,bajra
566,Bihar, BHAGALPUR,1999,Kharif,1.0,1.0,1.0,bajra
567,Bihar, BHAGALPUR,2000,Kharif,100.0,83.0,0.83,bajra
568,Bihar, BHAGALPUR,2002,Kharif,12.0,12.0,1.0,bajra
569,Bihar, BHAGALPUR,2004,Kharif,4.0,4.0,1.0,bajra
570,Bihar, BHAGALPUR,2005,Kharif,10.0,11.0,1.1,bajra
571,Bihar, BHAGALPUR,2007,Kharif,4.0,4.0,1.0,bajra
572,Bihar, BHAGALPUR,2008,Kharif,4.0,4.0,1.0,bajra
573,Bihar, BHAGALPUR,2009,Kharif,4.0,4.0,1.0,bajra
574,Bihar, BHAGALPUR,2010,Kharif,5.0,6.0,1.2,bajra
575,Bihar, BHAGALPUR,2011,Kharif,6.0,7.0,1.1666666666666667,bajra
576,Bihar, BHAGALPUR,2012,Kharif,8.0,9.0,1.125,bajra
577,Bihar, BHAGALPUR,2013,Kharif,8.0,9.0,1.125,bajra
578,Bihar, BHAGALPUR,2014,Kharif,9.0,10.0,1.1111111111111112,bajra
579,Bihar, BHAGALPUR,2015,Kharif,9.0,10.0,1.1111111111111112,bajra
580,Bihar, BHAGALPUR,2017,Kharif,10.0,11.0,1.1,bajra
581,Bihar, BHAGALPUR,2018,Kharif,11.0,12.0,1.0909090909090908,bajra
582,Bihar, BHAGALPUR,2019,Kharif,14.0,16.0,1.1428571428571428,bajra
583,Bihar, BHOJPUR,1997,Kharif,828.0,513.0,0.6195652173913043,bajra
584,Bihar, BHOJPUR,1998,Kharif,997.0,587.0,0.5887662988966901,bajra
585,Bihar, BHOJPUR,1999,Kharif,261.0,160.0,0.6130268199233716,bajra
586,Bihar, BHOJPUR,2000,Kharif,297.0,259.0,0.8720538720538721,bajra
587,Bihar, BHOJPUR,2001,Kharif,152.0,110.0,0.7236842105263158,bajra
588,Bihar, BHOJPUR,2002,Kharif,151.0,149.0,0.9867549668874173,bajra
589,Bihar, BHOJPUR,2003,Kharif,466.0,460.0,0.9871244635193133,bajra
590,Bihar, BHOJPUR,2004,Kharif,129.0,127.0,0.9844961240310077,bajra
591,Bihar, BHOJPUR,2005,Kharif,1175.0,1161.0,0.9880851063829788,bajra
592,Bihar, BHOJPUR,2006,Kharif,590.0,583.0,0.988135593220339,bajra
593,Bihar, BHOJPUR,2007,Kharif,1089.0,1211.0,1.1120293847566576,bajra
594,Bihar, BHOJPUR,2008,Kharif,1176.0,1424.0,1.2108843537414966,bajra
595,Bihar, BHOJPUR,2009,Kharif,1176.0,1307.0,1.1113945578231292,bajra
596,Bihar, BHOJPUR,2010,Kharif,1338.0,1496.0,1.1180866965620329,bajra
597,Bihar, BHOJPUR,2011,Kharif,1318.0,1483.0,1.1251896813353566,bajra
598,Bihar, BHOJPUR,2012,Kharif,881.0,1004.0,1.1396140749148695,bajra
599,Bihar, BHOJPUR,2013,Kharif,443.0,504.0,1.1376975169300225,bajra
600,Bihar, BHOJPUR,2014,Kharif,253.0,287.0,1.134387351778656,bajra
601,Bihar, BHOJPUR,2015,Kharif,1166.0,1321.0,1.1329331046312179,bajra
602,Bihar, BHOJPUR,2016,Kharif,925.0,1050.0,1.135135135135135,bajra
603,Bihar, BHOJPUR,2017,Kharif,975.0,1106.0,1.1343589743589744,bajra
604,Bihar, BHOJPUR,2018,Kharif,290.0,329.0,1.1344827586206896,bajra
605,Bihar, BHOJPUR,2019,Kharif,344.0,390.0,1.1337209302325582,bajra
606,Bihar, BOKARO,1997,Kharif,361.0,223.0,0.6177285318559557,bajra
607,Bihar, BOKARO,1998,Kharif,281.0,174.0,0.6192170818505338,bajra
608,Bihar, BUXAR,1997,Kharif,359.0,222.0,0.6183844011142061,bajra
609,Bihar, BUXAR,1998,Kharif,786.0,463.0,0.589058524173028,bajra
610,Bihar, BUXAR,1999,Kharif,640.0,392.0,0.6125,bajra
611,Bihar, BUXAR,2000,Kharif,643.0,560.0,0.8709175738724728,bajra
612,Bihar, BUXAR,2001,Kharif,359.0,259.0,0.7214484679665738,bajra
613,Bihar, BUXAR,2002,Kharif,310.0,335.0,1.0806451612903225,bajra
614,Bihar, BUXAR,2003,Kharif,303.0,337.0,1.1122112211221122,bajra
615,Bihar, BUXAR,2004,Kharif,809.0,887.0,1.096415327564895,bajra
616,Bihar, BUXAR,2005,Kharif,2389.0,2621.0,1.0971117622436166,bajra
617,Bihar, BUXAR,2006,Kharif,3064.0,3361.0,1.0969321148825066,bajra
618,Bihar, BUXAR,2007,Kharif,1639.0,1823.0,1.1122635753508237,bajra
619,Bihar, BUXAR,2008,Kharif,1214.0,1490.0,1.227347611202636,bajra
620,Bihar, BUXAR,2009,Kharif,1553.0,1725.0,1.1107533805537668,bajra
621,Bihar, BUXAR,2010,Kharif,3371.0,3769.0,1.1180658558291308,bajra
622,Bihar, BUXAR,2011,Kharif,2953.0,3322.0,1.124957670165933,bajra
623,Bihar, BUXAR,2012,Kharif,3185.0,3631.0,1.1400313971742544,bajra
624,Bihar, BUXAR,2013,Kharif,1904.0,2167.0,1.1381302521008403,bajra
625,Bihar, BUXAR,2014,Kharif,2912.0,3302.0,1.1339285714285714,bajra
626,Bihar, BUXAR,2015,Kharif,2836.0,3213.0,1.1329337094499294,bajra
627,Bihar, BUXAR,2016,Kharif,2548.0,2892.0,1.1350078492935636,bajra
628,Bihar, BUXAR,2017,Kharif,3299.0,3741.0,1.1339799939375568,bajra
629,Bihar, BUXAR,2018,Kharif,2651.0,3006.0,1.1339117314221048,bajra
630,Bihar, BUXAR,2019,Kharif,2721.0,3086.0,1.1341418596104373,bajra
631,Bihar, CHATRA,1997,Kharif,3.0,2.0,0.6666666666666666,bajra
632,Bihar, CHATRA,1998,Kharif,4.0,2.0,0.5,bajra
633,Bihar, DARBHANGA,2002,Kharif,49.0,51.0,1.0408163265306123,bajra
634,Bihar, DEOGHAR,1997,Kharif,21.0,13.0,0.6190476190476191,bajra
635,Bihar, DEOGHAR,1998,Kharif,7.0,4.0,0.5714285714285714,bajra
636,Bihar, DHANBAD,1997,Kharif,96.0,59.0,0.6145833333333334,bajra
637,Bihar, DHANBAD,1998,Kharif,5.0,3.0,0.6,bajra
638,Bihar, DUMKA,1997,Kharif,152.0,94.0,0.618421052631579,bajra
639,Bihar, DUMKA,1998,Kharif,191.0,112.0,0.5863874345549738,bajra
640,Bihar, EAST SINGHBUM,1997,Kharif,31.0,19.0,0.6129032258064516,bajra
641,Bihar, EAST SINGHBUM,1998,Kharif,25.0,15.0,0.6,bajra
642,Bihar, GARHWA,1997,Kharif,32.0,20.0,0.625,bajra
643,Bihar, GARHWA,1998,Kharif,27.0,22.0,0.8148148148148148,bajra
644,Bihar, GAYA,1997,Kharif,53.0,33.0,0.6226415094339622,bajra
645,Bihar, GAYA,2003,Kharif,55.0,57.0,1.0363636363636364,bajra
646,Bihar, GAYA,2005,Kharif,6.0,6.0,1.0,bajra
647,Bihar, GAYA,2006,Kharif,32.0,34.0,1.0625,bajra
648,Bihar, GAYA,2011,Kharif,2.0,2.0,1.0,bajra
649,Bihar, GAYA,2012,Kharif,18.0,21.0,1.1666666666666667,bajra
650,Bihar, GAYA,2014,Kharif,14.0,16.0,1.1428571428571428,bajra
651,Bihar, GIRIDIH,1997,Kharif,703.0,434.0,0.6173541963015647,bajra
652,Bihar, GIRIDIH,1998,Kharif,792.0,489.0,0.6174242424242424,bajra
653,Bihar, GODDA,1997,Kharif,458.0,284.0,0.6200873362445415,bajra
654,Bihar, GODDA,1998,Kharif,449.0,264.0,0.5879732739420935,bajra
655,Bihar, GOPALGANJ,1997,Kharif,23.0,14.0,0.6086956521739131,bajra
656,Bihar, GOPALGANJ,2000,Kharif,27.0,13.0,0.48148148148148145,bajra
657,Bihar, GOPALGANJ,2001,Kharif,5.0,4.0,0.8,bajra
658,Bihar, GOPALGANJ,2002,Kharif,5.0,4.0,0.8,bajra
659,Bihar, GOPALGANJ,2003,Kharif,76.0,79.0,1.0394736842105263,bajra
660,Bihar, GOPALGANJ,2004,Kharif,100.0,108.0,1.08,bajra
661,Bihar, GOPALGANJ,2006,Kharif,28.0,30.0,1.0714285714285714,bajra
662,Bihar, GOPALGANJ,2007,Kharif,97.0,107.0,1.1030927835051547,bajra
663,Bihar, GOPALGANJ,2008,Kharif,94.0,113.0,1.202127659574468,bajra
664,Bihar, GOPALGANJ,2009,Kharif,96.0,107.0,1.1145833333333333,bajra
665,Bihar, GOPALGANJ,2010,Kharif,14.0,16.0,1.1428571428571428,bajra
666,Bihar, GOPALGANJ,2011,Kharif,11.0,12.0,1.0909090909090908,bajra
667,Bihar, GOPALGANJ,2012,Kharif,40.0,46.0,1.15,bajra
668,Bihar, GOPALGANJ,2015,Kharif,1.0,1.0,1.0,bajra
669,Bihar, GUMLA,1998,Kharif,198.0,117.0,0.5909090909090909,bajra
670,Bihar, HAZARIBAGH,1997,Kharif,272.0,168.0,0.6176470588235294,bajra
671,Bihar, HAZARIBAGH,1998,Kharif,211.0,130.0,0.6161137440758294,bajra
672,Bihar, JAMUI,1998,Kharif,38.0,22.0,0.5789473684210527,bajra
673,Bihar, JEHANABAD,2002,Kharif,1.0,1.0,1.0,bajra
674,Bihar, JEHANABAD,2003,Kharif,1.0,1.0,1.0,bajra
675,Bihar, KAIMUR (BHABUA),1997,Kharif,190.0,118.0,0.6210526315789474,bajra
676,Bihar, KAIMUR (BHABUA),1998,Kharif,185.0,109.0,0.5891891891891892,bajra
677,Bihar, KAIMUR (BHABUA),1999,Kharif,185.0,113.0,0.6108108108108108,bajra
678,Bihar, KAIMUR (BHABUA),2000,Kharif,145.0,127.0,0.8758620689655172,bajra
679,Bihar, KAIMUR (BHABUA),2001,Kharif,157.0,113.0,0.7197452229299363,bajra
680,Bihar, KAIMUR (BHABUA),2005,Kharif,143.0,151.0,1.055944055944056,bajra
681,Bihar, KATIHAR,1997,Kharif,36.0,22.0,0.6111111111111112,bajra
682,Bihar, KATIHAR,1998,Kharif,53.0,31.0,0.5849056603773585,bajra
683,Bihar, KATIHAR,1999,Kharif,9.0,6.0,0.6666666666666666,bajra
684,Bihar, KATIHAR,2018,Kharif,77.0,87.0,1.12987012987013,bajra
685,Bihar, KHAGARIA,2006,Kharif,4.0,4.0,1.0,bajra
686,Bihar, KODERMA,1997,Kharif,24.0,15.0,0.625,bajra
687,Bihar, KODERMA,1998,Kharif,12.0,7.0,0.5833333333333334,bajra
688,Bihar, MADHEPURA,2002,Kharif,5.0,5.0,1.0,bajra
689,Bihar, MADHEPURA,2014,Kharif,12.0,14.0,1.1666666666666667,bajra
690,Bihar, MADHUBANI,1997,Kharif,11.0,8.0,0.7272727272727273,bajra
691,Bihar, MADHUBANI,1998,Kharif,206.0,152.0,0.7378640776699029,bajra
692,Bihar, MADHUBANI,2000,Kharif,72.0,53.0,0.7361111111111112,bajra
693,Bihar, MADHUBANI,2001,Kharif,23.0,15.0,0.6521739130434783,bajra
694,Bihar, MUZAFFARPUR,1997,Kharif,126.0,78.0,0.6190476190476191,bajra
695,Bihar, MUZAFFARPUR,1998,Kharif,48.0,28.0,0.5833333333333334,bajra
696,Bihar, NAWADA,1998,Kharif,6.0,4.0,0.6666666666666666,bajra
697,Bihar, NAWADA,2005,Kharif,17.0,18.0,1.0588235294117647,bajra
698,Bihar, NAWADA,2007,Kharif,20.0,22.0,1.1,bajra
699,Bihar, NAWADA,2008,Kharif,50.0,60.0,1.2,bajra
700,Bihar, NAWADA,2009,Kharif,31.0,35.0,1.1290322580645162,bajra
701,Bihar, NAWADA,2013,Kharif,155.0,176.0,1.135483870967742,bajra
702,Bihar, PAKUR,1997,Kharif,226.0,140.0,0.6194690265486725,bajra
703,Bihar, PAKUR,1998,Kharif,147.0,87.0,0.5918367346938775,bajra
704,Bihar, PALAMU,1997,Kharif,110.0,68.0,0.6181818181818182,bajra
705,Bihar, PALAMU,1998,Kharif,101.0,50.0,0.49504950495049505,bajra
706,Bihar, PASHCHIM CHAMPARAN,1999,Kharif,63.0,39.0,0.6190476190476191,bajra
707,Bihar, PASHCHIM CHAMPARAN,2000,Kharif,135.0,88.0,0.6518518518518519,bajra
708,Bihar, PASHCHIM CHAMPARAN,2001,Kharif,73.0,53.0,0.726027397260274,bajra
709,Bihar, PASHCHIM CHAMPARAN,2002,Kharif,43.0,44.0,1.0232558139534884,bajra
710,Bihar, PASHCHIM CHAMPARAN,2003,Kharif,43.0,45.0,1.0465116279069768,bajra
711,Bihar, PASHCHIM CHAMPARAN,2004,Kharif,49.0,53.0,1.0816326530612246,bajra
712,Bihar, PASHCHIM CHAMPARAN,2005,Kharif,137.0,145.0,1.0583941605839415,bajra
713,Bihar, PASHCHIM CHAMPARAN,2006,Kharif,51.0,55.0,1.0784313725490196,bajra
714,Bihar, PASHCHIM CHAMPARAN,2007,Kharif,51.0,53.0,1.0392156862745099,bajra
715,Bihar, PASHCHIM CHAMPARAN,2008,Kharif,48.0,52.0,1.0833333333333333,bajra
716,Bihar, PASHCHIM CHAMPARAN,2009,Kharif,55.0,61.0,1.1090909090909091,bajra
717,Bihar, PASHCHIM CHAMPARAN,2011,Kharif,57.0,64.0,1.1228070175438596,bajra
718,Bihar, PASHCHIM CHAMPARAN,2012,Kharif,17.0,19.0,1.1176470588235294,bajra
719,Bihar, PASHCHIM CHAMPARAN,2013,Kharif,32.0,36.0,1.125,bajra
720,Bihar, PASHCHIM CHAMPARAN,2014,Kharif,1.0,1.0,1.0,bajra
721,Bihar, PATNA,2002,Kharif,310.0,319.0,1.0290322580645161,bajra
722,Bihar, PATNA,2003,Kharif,459.0,487.0,1.0610021786492374,bajra
723,Bihar, PATNA,2005,Kharif,353.0,364.0,1.0311614730878187,bajra
724,Bihar, PATNA,2006,Kharif,270.0,278.0,1.0296296296296297,bajra
725,Bihar, PATNA,2007,Kharif,223.0,248.0,1.1121076233183858,bajra
726,Bihar, PATNA,2017,Kharif,14.0,16.0,1.1428571428571428,bajra
727,Bihar, PURBI CHAMPARAN,1997,Kharif,47.0,29.0,0.6170212765957447,bajra
728,Bihar, PURBI CHAMPARAN,1998,Kharif,45.0,27.0,0.6,bajra
729,Bihar, PURBI CHAMPARAN,2002,Kharif,70.0,72.0,1.0285714285714285,bajra
730,Bihar, PURBI CHAMPARAN,2011,Kharif,2.0,2.0,1.0,bajra
731,Bihar, PURNIA,1997,Kharif,4.0,2.0,0.5,bajra
732,Bihar, RANCHI,1997,Kharif,461.0,285.0,0.6182212581344902,bajra
733,Bihar, RANCHI,1998,Kharif,341.0,201.0,0.5894428152492669,bajra
734,Bihar, ROHTAS,1997,Kharif,18.0,11.0,0.6111111111111112,bajra
735,Bihar, ROHTAS,1998,Kharif,38.0,22.0,0.5789473684210527,bajra
736,Bihar, ROHTAS,1999,Kharif,47.0,29.0,0.6170212765957447,bajra
737,Bihar, ROHTAS,2000,Kharif,49.0,42.0,0.8571428571428571,bajra
738,Bihar, ROHTAS,2001,Kharif,7.0,5.0,0.7142857142857143,bajra
739,Bihar, ROHTAS,2002,Kharif,8.0,13.0,1.625,bajra
740,Bihar, ROHTAS,2003,Kharif,30.0,31.0,1.0333333333333334,bajra
741,Bihar, ROHTAS,2004,Kharif,24.0,26.0,1.0833333333333333,bajra
742,Bihar, ROHTAS,2005,Kharif,24.0,25.0,1.0416666666666667,bajra
743,Bihar, ROHTAS,2009,Kharif,7.0,8.0,1.1428571428571428,bajra
744,Bihar, ROHTAS,2010,Kharif,7.0,8.0,1.1428571428571428,bajra
745,Bihar, SAHARSA,2007,Kharif,5.0,4.0,0.8,bajra
746,Bihar, SAHEBGANJ,1997,Kharif,679.0,420.0,0.6185567010309279,bajra
747,Bihar, SAHEBGANJ,1998,Kharif,496.0,292.0,0.5887096774193549,bajra
748,Bihar, SAMASTIPUR,2009,Kharif,4.0,4.0,1.0,bajra
749,Bihar, SARAN,1997,Kharif,20.0,12.0,0.6,bajra
750,Bihar, SARAN,1998,Kharif,27.0,7.0,0.25925925925925924,bajra
751,Bihar, SARAN,1999,Kharif,28.0,14.0,0.5,bajra
752,Bihar, SARAN,2000,Kharif,28.0,14.0,0.5,bajra
753,Bihar, SARAN,2001,Kharif,25.0,19.0,0.76,bajra
754,Bihar, SARAN,2002,Kharif,25.0,19.0,0.76,bajra
755,Bihar, SARAN,2003,Kharif,97.0,101.0,1.041237113402062,bajra
756,Bihar, SARAN,2004,Kharif,5.0,5.0,1.0,bajra
757,Bihar, SARAN,2005,Kharif,53.0,56.0,1.0566037735849056,bajra
758,Bihar, SARAN,2006,Kharif,35.0,38.0,1.0857142857142856,bajra
759,Bihar, SARAN,2007,Kharif,4.0,4.0,1.0,bajra
760,Bihar, SARAN,2008,Kharif,4.0,4.0,1.0,bajra
761,Bihar, SARAN,2009,Kharif,5.0,6.0,1.2,bajra
762,Bihar, SHEOHAR,2001,Kharif,8.0,6.0,0.75,bajra
763,Bihar, SHEOHAR,2004,Kharif,8.0,9.0,1.125,bajra
764,Bihar, SITAMARHI,1997,Kharif,24.0,15.0,0.625,bajra
765,Bihar, SITAMARHI,1998,Kharif,9.0,5.0,0.5555555555555556,bajra
766,Bihar, SITAMARHI,1999,Kharif,23.0,14.0,0.6086956521739131,bajra
767,Bihar, SITAMARHI,2007,Kharif,345.0,358.0,1.03768115942029,bajra
768,Bihar, SITAMARHI,2008,Kharif,345.0,371.0,1.0753623188405796,bajra
769,Bihar, SITAMARHI,2010,Kharif,42.0,47.0,1.119047619047619,bajra
770,Bihar, SIWAN,1997,Kharif,97.0,7.0,0.07216494845360824,bajra
771,Bihar, SIWAN,1998,Kharif,160.0,40.0,0.25,bajra
772,Bihar, SIWAN,1999,Kharif,51.0,25.0,0.49019607843137253,bajra
773,Bihar, SIWAN,2000,Kharif,13.0,6.0,0.46153846153846156,bajra
774,Bihar, SIWAN,2001,Kharif,19.0,14.0,0.7368421052631579,bajra
775,Bihar, SIWAN,2002,Kharif,20.0,15.0,0.75,bajra
776,Bihar, SIWAN,2003,Kharif,21.0,22.0,1.0476190476190477,bajra
777,Bihar, SIWAN,2004,Kharif,63.0,68.0,1.0793650793650793,bajra
778,Bihar, SIWAN,2005,Kharif,26.0,28.0,1.0769230769230769,bajra
779,Bihar, SIWAN,2006,Kharif,27.0,29.0,1.0740740740740742,bajra
780,Bihar, SIWAN,2007,Kharif,15.0,17.0,1.1333333333333333,bajra
781,Bihar, SIWAN,2008,Kharif,20.0,24.0,1.2,bajra
782,Bihar, SIWAN,2009,Kharif,20.0,22.0,1.1,bajra
783,Bihar, SIWAN,2010,Kharif,73.0,82.0,1.1232876712328768,bajra
784,Bihar, SIWAN,2011,Kharif,108.0,122.0,1.1296296296296295,bajra
785,Bihar, SIWAN,2012,Kharif,95.0,108.0,1.1368421052631579,bajra
786,Bihar, SIWAN,2013,Kharif,96.0,109.0,1.1354166666666667,bajra
787,Bihar, SIWAN,2014,Kharif,87.0,99.0,1.1379310344827587,bajra
788,Bihar, SIWAN,2015,Kharif,83.0,94.0,1.1325301204819278,bajra
789,Bihar, SIWAN,2016,Kharif,81.0,92.0,1.1358024691358024,bajra
790,Bihar, SIWAN,2017,Kharif,81.0,92.0,1.1358024691358024,bajra
791,Bihar, SIWAN,2018,Kharif,80.0,91.0,1.1375,bajra
792,Bihar, SIWAN,2019,Kharif,80.0,90.0,1.125,bajra
793,Bihar, VAISHALI,1997,Kharif,17.0,11.0,0.6470588235294118,bajra
794,Bihar, VAISHALI,1998,Kharif,17.0,10.0,0.5882352941176471,bajra
795,Bihar, VAISHALI,1999,Kharif,16.0,10.0,0.625,bajra
796,Bihar, VAISHALI,2005,Kharif,1.0,1.0,1.0,bajra
797,Bihar, VAISHALI,2006,Kharif,5.0,5.0,1.0,bajra
798,Bihar, VAISHALI,2007,Kharif,5.0,5.0,1.0,bajra
799,Bihar, VAISHALI,2008,Kharif,5.0,5.0,1.0,bajra
800,Bihar, WEST SINGHBHUM,1997,Kharif,412.0,255.0,0.6189320388349514,bajra
801,Bihar, WEST SINGHBHUM,1998,Kharif,187.0,110.0,0.5882352941176471,bajra
802,Chhattisgarh, BALODA BAZAR,2014,Kharif,7.0,5.0,0.7142857142857143,bajra
803,Chhattisgarh, BALRAMPUR,2019,Kharif,48.0,24.0,0.5,bajra
